Compound,mz,rt,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12871,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12872,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12873,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12912,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12938,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12966,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12909,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12935,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12964,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12913,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12931,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12960,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12910,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12933,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12957,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12914,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12940,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12963,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12911,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12936,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12958
379.14888 Da 224.14 s,402.13781,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.14888 Da 224.14 s,402.13783,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.18899 Da 224.71 s,449.19644,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.8757935,230.8595886,0
448.18899 Da 224.71 s,487.15214,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.18899 Da 224.71 s,449.19655,3.75,0,0,0,0,0,0,0,202.3939362,0,0,0,0,0,0,0,0,0,0,0,0,493.70401
448.18899 Da 224.71 s,471.17819,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.1864014,476.5764771,668.9262085
448.18899 Da 224.71 s,431.18552,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377.23721 Da 224.54 s,360.2341,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.18108 Da 223.30 s,226.17801,3.72,6591.330078,5788.444336,6565.647949,3824.778809,3064.479492,3257.647217,3509.007568,3140.329834,3096.234619,3736.655762,3380.921631,3127.735107,3585.866699,2512.614258,2713.243896,3678.29834,3335.564209,3239.523438,3263.172607,3197.306885,3179.427246
456.25263 Da 223.58 s,457.26072,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758.29873 Da 224.19 s,759.30528,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400.15548 Da 224.11 s,383.15339,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634.22008 Da 223.85 s,635.22764,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.26309 Da 224.98 s,485.27055,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.26309 Da 224.98 s,507.25214,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.26309 Da 224.98 s,485.27025,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.26309 Da 224.98 s,485.2712,3.75,0,0,0,0,0,0,0,0,0,134.1018677,0,0,0,0,0,0,0,0,0,0,0
407.23628 Da 224.53 s,486.15324,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.26869 Da 224.36 s,531.27764,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669.32993 Da 224.84 s,670.33729,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496.28285 Da 223.10 s,519.2721,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.11615 Da 223.23 s,272.12342,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.17049 Da 223.13 s,288.17789,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.10479 Da 224.42 s,420.11206,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.21688 Da 224.76 s,342.22416,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.21573 Da 224.71 s,466.223,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.3912964,518.9869385
381.14307 Da 224.09 s,382.15034,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.11308 Da 224.91 s,297.12036,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.15362 Da 224.58 s,363.1609,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.21080 Da 224.11 s,436.21808,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.23805 Da 224.78 s,254.24533,3.75,1451.614868,1705.297241,1520.907349,5132.085938,4402.76416,4452.594238,36601.08594,39025.48828,36534.26953,13828.29199,15010.91797,13934.95605,145216.7188,146625.6875,132325.875,5078.870117,5106.06543,4947.82373,44484.64063,45801.09375,45000.33984
446.27298 Da 224.18 s,447.28026,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396.17479 Da 224.22 s,397.18207,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.27434 Da 224.77 s,242.28161,3.75,0,0,0,0,0,0,0,0,0,0,0,391.8484192,3933.198975,3370.688721,3818.855225,0,0,0,0,0,0
171.12470 Da 222.91 s,172.13197,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395.10935 Da 224.56 s,198.56195,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.15425 Da 224.76 s,363.16153,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703.33318 Da 224.55 s,704.34046,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395.27389 Da 223.68 s,396.28117,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376.04541 Da 224.11 s,377.05269,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.10265 Da 224.29 s,258.10992,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.22766 Da 224.85 s,224.23494,3.75,0,0,0,0,0,0,0,782.2297363,781.9324951,0,0,0,2525.677246,2470.854736,2944.10498,0,0,0,1073.974121,961.1453247,946.3566284
441.11292 Da 224.20 s,442.1202,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559.29026 Da 225.22 s,560.29754,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.17954 Da 224.85 s,432.18682,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.27261 Da 224.53 s,637.27988,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.19756 Da 224.25 s,577.20484,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.12859 Da 224.26 s,290.13587,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165.07748 Da 223.87 s,166.08476,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827.34037 Da 224.59 s,828.34765,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919.19971 Da 225.22 s,460.60713,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.18708 Da 223.65 s,555.19435,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.10244 Da 224.09 s,250.10972,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.26329 Da 223.36 s,507.27057,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.06746 Da 223.89 s,436.07474,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.06553 Da 224.88 s,428.0728,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.09773 Da 224.27 s,328.10501,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489.24242 Da 224.72 s,490.24969,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.07246 Da 224.38 s,120.07973,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.02384 Da 224.74 s,506.03111,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.10695 Da 224.55 s,230.11423,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.05745 Da 223.67 s,352.06473,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612.32040 Da 223.67 s,613.32767,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.24051 Da 223.51 s,487.24779,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.20603 Da 224.27 s,425.2133,3.74,0,0,0,0,0,175.2883606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376.04505 Da 223.63 s,377.05232,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370.29057 Da 223.20 s,371.29785,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.24917 Da 224.64 s,495.25644,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755.19420 Da 223.93 s,756.20148,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378.15291 Da 224.29 s,379.16019,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.19735 Da 224.18 s,424.20463,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493.24667 Da 224.71 s,494.25394,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.1800842,189.2581635
435.06829 Da 224.45 s,436.07557,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.23317 Da 223.81 s,258.24045,3.73,7309.186035,7297.153809,7654.791016,6561.314941,6997.721191,6589.299805,7008.64502,6736.184082,6414.964355,6887.948242,6775.986328,6469.654785,6308.784668,6395.370605,6091.004395,6670.86377,6996.176758,6811.030762,7058.717773,6650.978516,6584.583984
270.15488 Da 225.28 s,271.16216,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372.18653 Da 225.01 s,373.1938,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.22311 Da 224.56 s,619.23039,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
