"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","newJC1_Blank-expanded-gradient_MeanIntensity","newJC1_Coculture-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_Coculture-0-25-mg_mL-expanded-gradient_MeanIntensity","X121523_Blank_expanded_gradient_73_1_6075","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6077","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6080","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6081","X121523_Blank_expanded_gradient_73_1_6082","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6083","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6085","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6088","X121523_Blank_expanded_gradient_73_1_6089","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6090","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6094","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6095"
1437,492.08,1210.63869,358.88254,NA,"","C16H25Cl10K5N15O11PS","ION=[M+H+H]2+","","",2607.26,0,0,738,1622.34,1720.61,337.31,0,0,0,834.87,0,1853.73,554.06,0,0,0,0,752.21,2607.26,1598.59,457.88,0,626.92,0,2259.76,1709.52,0,0
1438,492.23,914.52231,320.95367,5.935,"","C44H70N10O11","ION=[M+H+H]2+","","",3834.41,0,0,1173.47,3683.22,2937.78,929.49,0,0,0,1180.63,3834.41,3005.94,873.84,0,0,0,0,1200.58,3619.67,2803.54,1020.95,0,1139.2,0,3595.58,3003.86,0,893.68
1439,492.34,1087.53406,350.54602,77.849,"NPA001935","C55H77N9O10S2","ION=[M+H+H]2+","","",2971.72,0,0,693.9,1784.03,2891.26,769.55,0,0,0,682.82,1711.08,2971.72,760.56,0,0,0,0,664.01,1990.92,2860.06,865.18,0,734.86,0,1650.09,2842.01,0,682.93
1440,493.24,540.33008,165.16847,50.998,"NPA014623","C29H48O9","ION=[M+H]+","","",4280.18,0,0,0,0,4141.92,1230.02,0,0,0,0,0,4256.16,1277.63,0,0,0,0,0,0,4280.18,1163.94,0,0,0,0,3889.41,0,1248.48
1441,493.24,783.45173,264.50867,58.811,"NPA023830","C35H61N9O11","ION=[M+H]+","","",5276.7,0,0,0,0,5020.4,1367.17,0,0,0,0,0,4741.68,1403.31,0,0,0,0,0,0,5276.7,1392.15,0,0,0,0,5042.83,0,1306.05
1442,493.33,573.36352,154.77866,14.69,"NPA019130","C33H51NO7","ION=[M+H]+","","",5301.62,0,0,882.49,2562.54,5011.66,1453.23,0,0,0,868.53,2672.33,5301.62,1512.57,0,0,0,0,904.82,2569.12,4854,1481.5,0,874.11,0,2446.16,4879.37,0,1365.61
1443,494.48,1313.70305,377.45703,14.782,"","C62H114N3O18P3S","ION=[M+H+H]2+","","",1974.77,0,0,146.17,1305.5,1634.03,0,0,0,0,0,1162.32,1624.59,0,0,0,0,0,0,1322.61,1302.73,0,0,438.51,0,1431.56,1974.77,0,0
1444,494.88,375.2142,197.8434,508.489,"","C19H38BrNO","ION=[M+H]+","","",2414.26,0,2258.98,0,579.1,680.96,0,723.47,0,2084.82,0,631.63,596.08,0,723.03,0,616.94,2277.86,0,572.66,703.63,0,0,0,2414.26,533,743.18,830.45,0
1445,494.93,1534.80379,400.13834,133.436,"","C60H103KN40OS3","ION=[M+H+H]2+","","",1810.59,0,0,119.84,1494.68,1749.22,130.5,0,0,0,0,1626.66,1810.59,0,0,0,0,0,359.51,1471.44,1758.37,391.5,0,0,0,1385.95,1678.7,0,0
1446,495.23,1348.74161,380.0283,47.648,"","C62H97N26O3PS2","ION=[M+H+H]2+","","",1529.8,0,0,91.64,1156.33,1472.3,0,0,0,0,0,1154.19,1472.91,0,0,0,0,0,274.92,1107,1529.8,0,0,0,0,1207.81,1414.2,0,0
1447,495.36,1254.73138,372.9833,26.413,"","C63H104N10O12P2","ION=[M+H+H]2+","","",1854.91,0,0,0,1416.68,1743.94,0,0,0,0,0,1455.02,1734.29,0,0,0,0,0,0,1358.24,1854.91,0,0,0,0,1436.77,1642.62,0,0
1448,495.42,1484.85932,399.5318,90.552,"NPA026819","C72H112N18O16","ION=[M+H+H]2+","","",2486.47,0,0,613.99,2351.63,1902.63,0,0,0,0,636.88,2213.96,1671.43,0,0,0,0,0,630.73,2486.47,1995.23,0,0,574.35,0,2354.47,2041.23,0,0
1449,495.54,473.28882,209.53665,31.37,"NPA007112","C26H39N3O5","ION=[M+H]+","","",4785.73,0,0,0,0,4723.29,1563.15,0,0,0,0,0,4785.73,1516.43,0,0,0,0,0,0,4735.31,1539.51,0,0,0,0,4648.83,0,1633.51
1450,496.08,1224.67491,356.83182,56.017,"NPA027373","C59H92N12O16","ION=[M+H+H]2+","","",5203.71,0,0,1324.41,4247.13,5037.03,1428.76,0,0,0,1263.14,4568.3,5203.71,1389.08,0,0,0,0,1345.57,4040.26,4862.32,1514.11,0,1364.54,0,4132.84,5045.04,0,1383.08
1451,496.19,452.29891,202.79951,33.032,"","C17H41N8O4P","ION=[M+H]+","","",1513.62,0,0,416.06,1182.42,1409.48,148.94,0,0,0,440.34,1296.62,1346.25,0,0,0,0,0,408.24,1140.61,1513.62,0,0,399.58,0,1110.02,1368.57,0,446.82
1452,496.26,1031.54685,338.98016,6.198,"","C50H82N9O8PS2","ION=[M+H+H]2+","","",6122.12,0,0,1619.39,4821.14,5945.66,1797.6,0,0,0,1487.01,4459.52,6122.12,2045.88,0,0,0,0,1709.48,4905.28,6115.49,1670.33,0,1661.7,0,5098.63,5599.36,0,1676.58
1453,496.27,1635.931,422.4413,18.385,"","C78H117N29O9S","ION=[M+H+H]2+","","",2261.86,0,0,130.67,1856.01,2169.85,493.59,0,0,0,0,1926.74,2261.86,410.75,0,0,0,0,392.01,1773.83,2175.45,570.56,0,0,0,1867.48,2072.24,0,499.47
1454,496.48,228.08892,193.9695,NA,"NPA007952","C13H12N2O2","ION=[M+H]+","","",2029.77,0,1896.62,0,0,0,0,237.69,0,2029.77,0,0,0,0,0,0,713.08,1868.58,0,0,0,0,0,0,1791.51,0,0,0,0
1455,496.48,183.06711,196.69267,NA,"Phosphocholine","C5H14NO4P","ION=[M+H]+","","",2185.66,0,2013.46,0,0,0,0,307.24,0,1800.85,0,0,0,0,0,0,921.71,2053.85,0,0,0,0,0,0,2185.66,0,0,0,0
1456,496.48,127.05241,202.8304,NA,"","","ION=[M+H]+","","",1533.2,0,1381.5,0,0,0,0,0,0,1153.85,0,0,0,0,0,0,0,1457.45,0,0,0,0,0,0,1533.2,0,0,0,0
1457,496.49,1231.71774,363.4816,26.249,"","C53H102N17O10PS2","ION=[M+H+H]2+","","",1975.05,0,0,640.47,1894.32,1775.75,330.46,0,0,0,640.85,1975.05,1879.8,0,0,0,0,0,579.37,1824,1700.04,444.05,0,701.19,0,1883.92,1747.43,0,547.34
1458,496.63,1109.65898,352.22708,3.189,"","C57H88N15O4PS","ION=[M+H+H]2+","","",8311.22,0,0,2692.39,7463.95,8127.77,2451.85,0,0,0,2536.84,7183.98,8105.36,2272.43,0,0,0,0,2617.28,7647.24,8311.22,2560.75,0,2923.04,0,7560.64,7966.74,0,2522.38
1459,496.63,1216.64114,355.3332,7.19,"","C58H77N26O3P","ION=[M+H+H]2+","","",1508.9,0,0,0,681.19,1373.35,0,0,0,0,0,920.68,1508.9,0,0,0,0,0,0,0,1243.09,0,0,0,0,1122.88,1368.06,0,0
1460,496.73,1535.78439,402.32135,17.277,"","C64H116KN21O14P2S","ION=[M+H+H]2+","","",2033.3,0,0,162.89,1754.12,1961.58,280.59,0,0,0,0,1641.49,2033.3,400.22,0,0,0,0,488.66,1848.93,1876.87,0,0,0,0,1771.95,1974.55,0,441.55
1461,497.16,981.60112,330.16367,11.704,"","C56H89NO9P2","ION=[M+H+H]2+","","",13236.86,0,0,4082.61,12869.88,11864.86,3332.68,0,0,0,4087.45,12837.04,12356.04,3108.77,0,0,0,0,3947.68,13236.86,11722.94,3375.63,0,4212.7,0,12535.74,11515.6,0,3513.65
1462,497.23,1210.65404,356.36844,48.09,"NPA027372","C58H90N12O16","ION=[M+H+H]2+","","",2606.35,0,0,563,2174.98,2515.63,691.4,0,0,0,480.21,2210.94,2606.35,672.66,0,0,0,0,476.71,2233.26,2511.76,664.37,0,732.09,0,2080.74,2428.77,0,737.17
1463,497.47,866.53721,331.28418,73.604,"","C39H67N18O3P","ION=[M+H+H]2+","","",1609.85,0,0,0,1464.68,1450.01,0,0,0,0,0,1410.3,1609.85,0,0,0,0,0,0,1523.45,1487.96,0,0,0,0,1460.29,1252.21,0,0
1464,498.1,1277.70587,366.50595,64.969,"","C53H117NO26P2S","ION=[M+H+H]2+","","",1529.57,0,0,250.61,1232.76,1471.29,0,0,0,0,413.14,1279.31,1396.36,0,0,0,0,0,338.68,1218.14,1529.57,0,0,0,0,1200.83,1487.93,0,0
1465,498.57,1572.81542,397.6293,16.231,"","C80H123N10O14P3S","ION=[M+H+H]2+","","",6956.22,0,0,1695.51,6063.36,6690.74,1574.88,0,0,0,1580.96,6209.99,6775.77,1421.73,0,0,0,0,1807.82,6425.46,6956.22,1550.73,0,1697.76,0,5554.64,6340.23,0,1752.19
1466,498.58,622.33299,233.30327,19.946,"","C31H51N4O5PS","ION=[M+H]+","","",2397.23,0,0,405.97,1460.14,2368.9,607.45,0,0,0,403.59,1359.03,2382.33,522.2,0,0,0,0,389.09,1435.95,2397.23,635.36,0,425.22,0,1585.45,2327.14,0,664.79
1467,498.63,1606.76172,498.60132,35.38,"","C59H143K6N10O18P3","ION=[M+H+H2]3+","","",1871.29,0,0,356.21,1688.85,1694,402.76,0,0,0,431.83,1621.5,1556.06,473.73,0,0,0,0,0,1628.65,1654.67,734.56,0,636.81,0,1816.41,1871.29,0,0
1468,498.67,1588.78235,478.75015,19.316,"","C65H93N42O4PS","ION=[M+H+H2]3+","","",3811.08,0,0,1106.13,3277.76,3531.71,1306.11,0,0,0,1233.92,3242.78,3293.41,1344.18,0,0,0,0,1172.73,3194.34,3811.08,1444.29,0,911.74,0,3396.17,3490.65,0,1129.85
1469,498.85,1192.67304,358.4378,NA,"","","ION=[M+H+H]2+","","",1804.58,0,0,513.44,1065.07,1150.62,308.01,0,0,0,513.04,1563.88,0,380.01,0,0,0,0,501.45,1631.35,1804.58,544,0,525.82,0,0,1647.29,0,0
1470,499.02,1554.84394,413.803,265.005,"","C43H27K2N5O50S2","ION=[M+H+H]2+","","",1921.08,0,0,210.79,1653.42,1801.87,0,0,0,0,0,1785.16,1843.49,0,0,0,0,0,358.99,1567.8,1641.03,0,0,273.39,0,1607.28,1921.08,0,0
1471,499.18,1193.68006,359.4185,NA,"","C67H114BrCl2NO3S2","ION=[M+H+H]2+","","",1583.16,0,0,0,1228.88,527.72,0,0,0,0,0,1194.94,1583.16,0,0,0,0,0,0,1280.6,0,0,0,0,0,1211.1,0,0,0
1472,499.29,1009.52422,335.56924,25.47,"NPA028848","C48H71N11O13","ION=[M+H+H]2+","","",2186.09,0,0,0,1227.13,2077.56,0,0,0,0,0,1205,2186.09,0,0,0,0,0,0,1177.87,2139.44,0,0,0,0,1298.52,1907.15,0,0
1473,499.36,959.4846,357.91357,54.216,"","C38H58N25O4P","ION=[M+H+H]2+","","",1526.25,0,1322.54,0,0,0,0,0,0,1083.51,0,0,0,0,0,0,0,1357.84,0,0,0,0,0,0,1526.25,0,0,0,0
1474,499.41,1123.65087,349.65833,156.516,"NPA008664","C62H93NO17","ION=[M+H+H]2+","","",3694.67,0,0,345.9,2442.74,3528.44,1110.1,0,0,0,1037.71,2205.37,3694.67,1084.17,0,0,0,0,0,2755.92,3662.14,1204.8,0,0,0,2366.94,3228.52,0,1041.31
1475,500.51,1325.72419,372.9871,9.227,"","C60H118N3O20P3S","ION=[M+H+H]2+","","",3499.43,0,0,774.25,2876.87,3257.26,834.41,0,0,0,792.83,2991.14,3499.43,914.45,0,0,0,0,762.1,2665.1,3262.04,956.24,0,767.81,0,2974.38,3010.32,0,632.53
1476,500.52,1242.66292,352.53043,14.006,"","C61H87N20O5PS","ION=[M+H+H]2+","","",7193.7,0,0,1811.63,5977.27,6882.02,2133.77,0,0,0,1642.65,6203,6627.64,1892.64,0,0,0,0,2047.21,6056.17,7193.7,2358.88,0,1745.02,0,5672.64,6824.71,0,2149.8
1477,500.54,1220.67995,357.83948,3.439,"","C63H103KN6O11P2","ION=[M+H+H]2+","","",31142,0,0,7216.58,26151.87,30157.44,8322.41,0,0,0,7272.46,25714.89,31142,7998.14,0,0,0,0,7119.62,26911.69,28940.93,8767.57,0,7257.66,0,25829.03,30389.4,0,8201.52
1478,500.97,1343.70936,370.02057,12.588,"","C68H117NO15P4S","ION=[M+H+H]2+","","",7395.62,0,0,1928.27,6560.56,7163.82,1938.17,0,0,0,1949.03,6269.75,7270.04,1915.64,0,0,0,0,2012.26,6684.8,7395.62,2071.48,0,1823.51,0,6727.12,6825.8,0,1827.39
1479,501.01,1374.64077,377.77173,57.271,"","C70H70N32O","ION=[M+H+H]2+","","",2153.36,0,0,565.49,1878.41,2069.65,296.16,0,0,0,606.96,1913.92,2122.39,446.49,0,0,0,0,576.44,1971.7,2153.36,442,0,513.08,0,1749.61,1933.19,0,0
1480,501.02,1321.72717,367.86206,9.448,"","C66H104N11O13PS","ION=[M+H+H]2+","","",37644.91,0,0,9518.04,33931.88,36875.35,9630.72,0,0,0,9441.02,33354.62,37644.91,9949.97,0,0,0,0,9309.16,35483.21,35872.59,9577.14,0,9803.95,0,32957.8,37108.54,0,9365.06
1481,502.05,1290.66449,376.79306,211.931,"","C72H87N14O7P","ION=[M+H+H]2+","","",1555.39,0,0,0,869.52,1352.2,0,0,0,0,0,926.8,1555.39,0,0,0,0,0,0,852.35,1051.97,0,0,0,0,829.41,1449.24,0,0
1482,502.07,1065.51711,340.8565,9.111,"","C59H73N9O6P2","ION=[M+H+H]2+","","",3010.32,0,0,0,2478.45,2825.16,808.39,0,0,0,0,2520.13,3010.32,899.51,0,0,0,0,0,2559.4,2486.08,685.13,0,0,0,2355.84,2979.08,0,840.53
1483,502.34,1061.62723,343.86523,4.846,"","C55H94N5O9P3","ION=[M+H+H]2+","","",1820.04,0,0,171.64,1350.34,1728.11,0,0,0,0,514.93,1282.72,1820.04,0,0,0,0,0,0,1257.76,1729.07,0,0,0,0,1510.54,1635.22,0,0
1484,503.35,1185.71073,361.64835,27.589,"","C54H107KN11O9P3","ION=[M+H+H]2+","","",2396.9,0,0,589.96,1894.43,2341.95,415.48,0,0,0,636.14,1912.91,2396.9,0,0,0,0,0,464.23,1784.52,2389.6,690.48,0,669.51,0,1985.86,2239.34,0,555.97
1485,504.81,1224.68664,369.16296,154.228,"NPA027262","C57H97ClN12O15","ION=[M+H+H]2+","","",8286.14,0,0,2284.3,6876.5,7971.02,2313.68,0,0,0,2480.55,6908.1,7834.66,2413.17,0,0,0,0,2017.22,6911.36,8286.14,2337.69,0,2355.13,0,6810.04,7792.27,0,2190.19
1486,505.17,1066.60732,344.12198,8.379,"","C47H78N20O7S","ION=[M+H+H]2+","","",3268.76,0,0,627.29,2742.67,3005.03,504.92,0,0,0,572.75,2883.3,3268.76,0,0,0,0,0,583.06,2613.54,2863.53,806.62,0,726.06,0,2731.17,2882.81,0,708.13
1487,505.44,523.12586,213.96748,15.978,"NPA002080","C30H21NO8","ION=[M+H]+","","",1512.02,0,1391.57,0,0,0,0,0,0,1188.16,0,0,0,0,0,0,0,1474.53,0,0,0,0,0,0,1512.02,0,0,0,0
1488,505.6,1087.55564,339.50415,24.627,"","C64H82NO12P","ION=[M+H+H]2+","","",2507.83,0,0,0,2344.8,2280.01,244.84,0,0,0,0,2226.37,2286.1,0,0,0,0,0,0,2300.2,2207.91,734.52,0,0,0,2507.83,2346.01,0,0
1489,506.24,1387.80735,386.29413,34.614,"","C60H114N19O12PS2","ION=[M+H+H]2+","","",2644.69,0,0,545.49,2570.94,2247.76,539.21,0,0,0,562.87,2562.22,2445.26,479.63,0,0,0,0,573.08,2505.91,2191.16,584.1,0,500.53,0,2644.69,2106.85,0,553.88
1490,506.44,1139.62207,353.59702,12.147,"","C45H77N27O7S","ION=[M+H+H]2+","","",2683.33,0,0,0,945.15,2399.12,266.34,0,0,0,0,1319.14,2491.6,0,0,0,0,0,0,1516.3,2683.33,799.03,0,0,0,0,2022.42,0,0
1491,507.46,1408.77385,391.8733,24.227,"","C80H109N6O14P","ION=[M+H+H]2+","","",3218.54,0,0,459.86,2735.87,3070.9,771.3,0,0,0,715.84,2723.99,3197.02,657.67,0,0,0,0,663.74,2792.47,2797.15,765.59,0,0,0,2691.15,3218.54,0,890.64
1492,508.25,1519.72304,397.7318,75.642,"","C59H96N33O10P3","ION=[M+H+H]2+","","",1897.82,0,0,0,1249.33,1860.5,0,0,0,0,0,1177.76,1834.22,0,0,0,0,0,0,1245.89,1897.82,0,0,0,0,1324.34,1849.46,0,0
1493,508.33,580.3569,227.21959,46.759,"NPA006954","C32H52O9","ION=[M+H]+","","",1734.41,0,0,408.4,1466.76,1708.02,391.04,0,0,0,396.04,1488.5,1734.41,364.2,0,0,0,0,380.9,1514.47,1713.78,444.92,0,448.27,0,1397.29,1675.87,0,363.99
1494,509.05,177.02325,185.51482,NA,"","C4H12KNO2S","ION=[M+H]+","","",1824.2,0,1767.78,0,0,0,0,298.72,0,1761.34,0,0,0,0,348.98,0,547.19,1824.2,0,0,0,0,0,0,1717.81,0,0,0,0
1495,509.06,526.0315,199.35918,34.201,"","C25H11N4O8P","ION=[M+H]+","","",1657.81,0,1587.75,0,0,0,0,326.99,0,1542.23,0,0,0,0,503.6,0,477.37,1657.81,0,0,0,0,0,0,1563.21,0,0,0,0
1496,509.11,189.0236,183.91573,32.515,"","C10H7NOS","ION=[M+H]+","","",1671.13,0,1450.26,0,0,0,0,411.04,0,1230.1,0,0,0,0,368.86,0,421.4,1671.13,0,0,0,0,0,0,1449.54,0,0,442.84,0
1497,509.36,449.96963,198.96758,28.455,"","C21H8O8P2","ION=[M+H]+","","",1548.67,0,1429.17,0,0,0,0,451.44,0,1238.79,0,0,0,0,564.96,0,344.77,1548.67,0,0,0,0,0,0,1500.04,0,0,444.59,0
1498,510.32,585.29996,223.32254,31.87,"","C23H35N15O4","ION=[M+H]+","","",1950.16,0,1887.16,0,120.11,311.58,0,542.24,0,1810.43,0,0,521.66,0,535.19,0,572.34,1900.89,0,0,413.08,0,0,0,1950.16,360.34,0,519.18,0
1499,511.07,1159.62581,348.0292,24.762,"","C61H91N7O11P2","ION=[M+H+H]2+","","",2390.3,0,0,690.85,1934.02,2302.98,692.11,0,0,0,470.87,1946.96,2390.3,734.46,0,0,0,0,733.05,1817.9,2269.72,819.47,0,868.64,0,2037.19,2248.91,0,522.39
1500,511.54,1023.53963,333.99478,10.918,"","C51H78N9O9PS","ION=[M+H+H]2+","","",1718.32,0,0,0,1072.66,1639.18,0,0,0,0,0,988.84,1718.32,0,0,0,0,0,0,1079.49,1623.54,0,0,0,0,1149.65,1575.69,0,0
1501,511.56,997.56201,344.6726,79.152,"","C35H63N31O5","ION=[M+H+H]2+","","",1901.81,0,0,0,1841.18,0,0,0,0,0,0,1756.9,0,0,0,0,0,0,0,1901.81,0,0,0,0,0,1864.84,0,0,0
1502,511.7,554.28343,214.89714,45.312,"NPA025092","C32H42O8","ION=[M+H]+","","",2122.57,0,0,274.52,1539.28,2012.96,570.68,0,0,0,448.23,1602.46,2122.57,491.14,0,0,0,0,375.32,1532.84,1887.88,691.91,0,0,0,1482.54,2028.45,0,529
1503,512.17,1310.7103,377.2286,51.121,"","C43H111N10O32P","ION=[M+H+H]2+","","",1830.23,0,0,0,1706.64,1470.68,0,0,0,0,0,1655.7,1524.78,0,0,0,0,0,0,1633.98,1398.8,0,0,0,0,1830.23,1488.47,0,0
1504,512.24,1275.67174,374.37302,29.692,"","C56H91N23O6P2S","ION=[M+H+H]2+","","",2458.63,0,0,543.72,1863.94,2404.17,150.72,0,0,0,628.72,1966.02,2303.24,452.15,0,0,0,0,409.84,1772.96,2450.65,0,0,592.62,0,1852.84,2458.63,0,0
1505,512.45,1183.6754,363.87372,63.818,"NPA027357","C58H93N11O15","ION=[M+H+H]2+","","",3669.56,0,0,709.53,2704.26,3334.55,867.04,0,0,0,806.23,2690.24,3669.56,861.34,0,0,0,0,665.22,2661.09,3254.07,818.24,0,657.14,0,2761.44,3080.03,0,921.54
1506,512.82,472.26786,206.55339,47.009,"","C25H36N4O5","ION=[M+H]+","","",4766.07,0,0,1298.31,3841.15,4604.99,1376.98,0,0,0,1163.14,3836.97,4517.39,1464.65,0,0,0,0,1454.22,3824.47,4766.07,1303.47,0,1277.56,0,3862.02,4531.52,0,1362.81
1507,513.51,1307.69123,367.65936,6.385,"","C63H110N3O19PS2","ION=[M+H+H]2+","","",3586.25,0,0,685.74,2824.81,3464.29,942.64,0,0,0,637.39,2641.46,3345.5,992.02,0,0,0,0,763.8,2955.47,3461.13,947.51,0,656.03,0,2877.51,3586.25,0,888.39
1508,513.53,676.35714,242.21797,20.866,"NPA031692","C36H48N6O7","ION=[M+H]+","","",7816.09,0,0,2006.86,7095.24,7767.96,2138.43,0,0,0,1999.03,6933.96,7797.19,1939.26,0,0,0,0,1980.07,7146.84,7690.59,2227.38,0,2041.47,0,7204.92,7816.09,0,2248.64
1509,513.68,1160.62412,354.54965,12.754,"","C55H105N2O13PS4","ION=[M+H+H]2+","","",1791.79,0,0,155.57,1444.69,597.26,384.7,0,0,0,0,1397.54,0,429.89,0,0,0,0,0,1504.2,1791.79,724.2,0,466.7,0,1432.32,0,0,0
1510,514.21,559.34799,160.07571,46.453,"NPA013054","C32H49NO7","ION=[M+H]+","","",1893.44,0,0,501.72,1675.34,1788.62,442.54,0,0,0,517.83,1531.33,1720.31,506.5,0,0,0,0,513.84,1884.35,1893.44,463.25,0,473.49,0,1610.35,1752.12,0,357.86
1511,514.26,884.54847,318.60068,17.35,"","C51H82O8P2","ION=[M+H+H]2+","","",3366.69,0,0,1047.46,3055.62,3243.29,971.88,0,0,0,960.97,3245.39,3068.59,1018.99,0,0,0,0,1020.77,2834.04,3294.58,884.5,0,1160.65,0,3087.44,3366.69,0,1012.15
1512,514.31,1362.7409,383.9181,45.376,"","C51H13N3O26P8S","ION=[M+H+H]2+","","",1520.2,0,0,0,1348.92,1433.63,0,0,0,0,0,1520.2,1409.26,0,0,0,0,0,0,1194.14,1419.07,0,0,0,0,1332.43,1472.56,0,0
1513,514.63,618.23535,230.24355,6.684,"","C31H35N6O6P","ION=[M+H]+","","",2300.12,0,0,598.44,2086.28,1848.41,520.73,0,0,0,632.87,1925.16,1989.17,485.36,0,0,0,0,560.57,2300.12,1733.84,641.51,0,601.88,0,2033.57,1822.22,0,435.33
1514,515.22,405.11438,187.69191,63.115,"","C22H19N3O3S","ION=[M+H]+","","",2228.29,0,2044.37,0,0,0,0,435.47,0,1705.81,0,0,0,0,656.53,0,649.88,2199.02,0,0,0,0,0,0,2228.29,0,0,0,0
1515,515.43,1244.67812,360.49542,9.019,"","C61H89N20O5PS","ION=[M+H+H]2+","","",4628.37,0,0,1037.91,3312.26,4587.49,1226.09,0,0,0,896.63,3414.84,4628.37,1264.39,0,0,0,0,1202.81,3335.43,4616.5,1199.04,0,1014.3,0,3186.5,4517.61,0,1214.83
1516,515.56,1222.6959,358.60696,16.818,"","C57H96N18O6P2S","ION=[M+H+H]2+","","",23919.06,0,0,5736.41,18552.89,23552.99,6454.46,0,0,0,5424.77,17982.59,23282.71,5954.1,0,0,0,0,5849.7,18925.35,23919.06,6829.77,0,5934.77,0,18750.73,23457.21,0,6579.49
1517,515.64,297.20419,185.9305,21.544,"","C15H27N3O3","ION=[M+H]+","","",4160.97,0,0,1093.48,3053.98,3839.27,1195.87,0,0,0,1133.47,2904.09,3660.97,1213.47,0,0,0,0,1076.81,3090.75,3695.86,1247.09,0,1070.14,0,3167.1,4160.97,0,1127.05
1518,515.65,343.1739,185.23836,21.385,"","C15H25N3O6","ION=[M+H]+","","",1550.42,0,0,0,1140.43,1504.43,143.08,0,0,0,0,1170.8,1414.67,429.24,0,0,0,0,0,1091.43,1550.42,0,0,0,0,1159.05,1548.21,0,0
1519,515.75,1470.82261,394.91287,75.203,"","C54H98N38O12","ION=[M+H+H]2+","","",1513.08,0,0,0,1088.95,1303.25,0,0,0,0,0,1007.36,1513.08,0,0,0,0,0,0,1168.45,1127.76,0,0,0,0,1091.04,1268.9,0,0
1520,516.3,1213.60492,362.79773,19.653,"","C40H87N29O5S5","ION=[M+H+H]2+","","",1866.45,0,0,0,1393.72,1720.89,0,0,0,0,0,1296.61,1866.45,0,0,0,0,0,0,1320.85,1610.51,0,0,0,0,1563.7,1685.7,0,0
1521,516.34,512.31961,211.84366,25.302,"","C22H36N14O","ION=[M+H]+","","",2270.44,0,0,658.12,2143.29,721.38,0,0,0,0,597.88,2270.44,869.62,0,0,0,0,0,750.88,2124.49,632.19,0,0,625.61,0,2034.96,662.34,0,0
1522,516.7,1293.73189,360.0827,13.842,"","C58H79N37","ION=[M+H+H]2+","","",1670.68,0,0,135.73,1444.03,1643.82,344.65,0,0,0,407.2,1382.59,1631.55,0,0,0,0,0,0,1389.97,1629.23,494.85,0,0,0,1559.55,1670.68,0,539.09
1523,516.82,642.44144,158.69579,11.89,"","C39H63O5P","ION=[M+H]+","","",4373.4,0,4126.56,0,0,0,0,1141.79,0,3691.71,0,0,0,0,1243.55,0,1183.6,4314.58,0,0,0,0,0,0,4373.4,0,0,998.24,0
1524,516.82,868.51337,317.8559,NA,"NPA030319","C46H76O15","ION=[M+H+H]2+","","",4087,0,3783.74,0,0,0,0,700.67,0,3690.22,0,0,0,0,1073.01,0,0,4087,0,0,0,0,0,0,3574,0,0,1029.01,0
1525,516.9,886.52316,317.0863,6.976,"NPA017989","C44H70N8O11","ION=[M+H+H]2+","","",8444.57,0,8067.46,0,0,0,0,2328.83,0,7592.96,0,0,0,0,2441.4,0,2158.16,8164.85,0,0,0,0,0,0,8444.57,0,0,2386.93,0
1526,516.93,428.31017,160.84966,81.716,"","C20H48N2O3S2","ION=[M+H]+","","",2642.72,0,2577.3,0,0,0,0,744.35,0,2452.58,0,0,0,0,889.05,0,697.85,2642.72,0,0,0,0,0,0,2636.59,0,0,646.17,0
1527,516.93,824.48005,318.11975,16.894,"","C42H64N8O9","ION=[M+H+H]2+","","",2421.63,0,2328.08,0,0,0,0,0,0,2421.63,0,0,0,0,0,0,0,2265.44,0,0,0,0,0,0,2297.17,0,0,0,0
