"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"1191","","453.784996","6.72983333333333","","",2356.81,16533.51,17037.34,4224.75,19771.72,5564.31
"1192","","471.795716","6.72966666666667","","",1515.1,2071.49,2846.28,2512.3,3234.55,13210.88
"1193","","126.967366","6.72566666666667","","",10723.16,7759.82,8306.2,11098.38,8468.44,8298.18
"1194","mz153.95889rt6.75","153.958886","6.74616666666667","omu139","",11648.9,10256.56,10719.1,10923.59,6023.4,9936.42
"1195","","99.006316","6.72716666666667","","",0,13353.4,13276.3,14126.24,13771.38,13965.65
"1196","mz749.51484rt6.72","749.514836","6.72133333333333","omu233","Azithromycin",26611.23,18108.02,10387.78,80878.42,81147.33,67423.34
"1197","","95.011736","6.745","","",0,5368.74,2150.74,4479.72,5094.73,3951.3
"1198","","140.068226","6.71716666666667","","",2285.2,1103.92,2129.24,1396.66,2289.15,1340.31
"1199","","294.884186","6.72683333333333","","",2644.85,3761.48,3611.95,3196.41,2478.55,2763.77
"1200","mz138.98009rt5.04","138.980066","6.72666666666667","omu292","",0,21904.43,25886.33,23320.44,20278.31,21753.91
"1201","mz261.89528rt6.72","261.895286","6.7225","omu322","",11304.6,10024.25,13085.32,11298.17,10025.95,8674.4
"1202","","83.049356","6.73033333333333","","",12513.57,10540.83,4611.36,4554.57,5241.25,6018.15
"1203","","81.995456","6.73383333333333","","",4866.1,3726.21,5466.1,5308.33,0,0
"1204","mz42.03365rt3.8","42.033726","6.738","omu140","",1427963.38,1525528.38,982584.56,868434.75,610938.13,653806.38
"1205","mz200.97264rt6.74","200.972636","6.74066666666667","omu220","",38367.64,33702.86,28633.9,29340.84,23380.81,25054.55
"1206","","278.897536","6.74066666666667","","",17992.71,16648.86,20857.64,14347.6,12536.33,13803.97
"1207","","260.887496","6.742","","",10020.81,3633.77,10992.97,7826.19,10173.97,8881.2
"1211","","77.000986","6.74616666666667","","",35277.68,32618.63,22208.52,26435.73,22090.09,21056.31
"1212","mz113.96357rt6.76","113.963566","6.75866666666667","omu232","",188458.17,131660.8,119877.9,111123.52,112668.95,166694.94
"1213","","299.889286","6.7475","","",9110.09,11003.28,11520.25,9836.32,10359.55,10985.47
"1214","","272.902236","6.74716666666667","","",6702.13,7175.42,5358.65,6803.8,4284.97,5443.53
"1215","","97.968516","6.74816666666667","","",109703.45,106303.63,90990.84,0,0,64609.46
"1216","","89.506476","6.749","","",80465.02,93678.88,74267.13,84138.92,66535.28,59502.57
"1217","","139.963146","6.7645","","",46207.52,44538.3,38786.52,39858,37578.04,27454.64
"1218","mz276.8971rt6.79","276.897096","6.79333333333333","omu320","",66863.03,71896.84,71489.16,66804.54,65642.17,63188.27
"1219","mz154.96699rt4.5","154.966856","6.74483333333333","omu218","",41394.91,42359.54,45457.89,45192.75,36393.37,37772.03
"1220","mz72.93687rt6.76","72.936866","6.76466666666667","omu267","",46284.82,162783.33,112660.5,102472.12,69075.97,70456.06
"1223","mz108.96116rt6.75","108.961156","6.75316666666667","omu141","",27068.84,33333.25,21702.76,24725.49,19363.84,20265.64
"1224","","178.990656","6.7465","","",0,14068.25,8921.01,11153.41,7223.98,9413.61
"1225","","125.963936","6.75166666666667","","",0,22398.43,19905.08,16019.17,10620.5,14621.88
"1226","mz182.98528rt6.76","182.985276","6.7575","omu231","",45734.83,42474.81,37958.29,40547.41,38175.63,36428.76
"1227","mz281.87589rt6.77","281.875886","6.77266666666667","omu142","",34075.41,31786.39,20461.37,20589.92,20420.49,19157.45
"1228","","304.891946","6.76783333333333","","",8978.61,6979.34,19182.36,17835.63,17726.73,14327.72
"1229","","43.037076","6.754","","",35895.37,38598.57,25299.59,4343.46,11590.48,10984.33
"1230","mz172.97723rt6.76","172.977226","6.7575","omu200","",26990.64,26224.73,19385.79,0,36762.91,12272.61
"1231","mz158.00309rt2.44","158.002926","6.76383333333333","omu201","",101929.61,16338.43,46096.7,20090.23,32724.63,36064.05
"1232","mz258.88602rt6.79","258.886016","6.789","omu229","",15929.77,114638.23,85048.77,97329.51,33668.03,43912.55
"1233","mz263.86455rt6.78","263.864546","6.77916666666667","omu322","",5241.18,17229.8,23628.48,21875.23,41491.07,15381.79
"1234","mz130.96627rt6.81","130.966276","6.81016666666667","omu235","",34711.96,0,0,72106.79,147648.59,208924.59
"1235","","145.468016","6.823","","",11375.08,35626.2,39695.78,45676.06,45638.57,48808.63
"1236","","147.970536","6.8035","","",17364.4,17622.04,18804.09,10196.22,7774.79,16124.17
"1237","mz127.45705rt6.81","127.457046","6.80733333333333","omu321","",56006.15,61880.81,40727.51,41495.32,56343.34,0
"1238","","130.007796","6.82933333333333","","",6086.83,76505.94,27525.15,15461.53,2543.8,61820.65
"1239","mz426.79791rt6.83","426.797906","6.8295","omu143","",17109.19,17389.66,19001.9,17384.47,17343.61,14293.34
"1240","mz262.8576rt6.84","262.857596","6.84483333333333","omu322","",0,2223.3,34466.33,23235.92,60591.79,60295.39
"1242","mz89.93967rt6.85","89.939676","6.85","omu226","",25620,27819.15,17702.96,16113.33,27592.42,9671.06
"1243","mz275.88908rt6.88","275.889076","6.87966666666667","omu320","",71287.08,79614.06,61053.42,75828.5,84303.88,79194.38
"1244","mz408.78736rt6.86","408.787356","6.8555","omu302","",23168.51,25863.28,26482.52,25552.81,24595.3,24953.4
"1245","","156.966016","6.85766666666667","","",23567.84,13421.94,43272.59,32681.02,9359.42,90024.53
"1246","","71.929166","6.87066666666667","","",51813.84,54699.76,39297.69,30416.78,35440.46,49792.01
"1247","mz303.88377rt6.88","303.883766","6.883","omu144","",106353.47,130146.6,119002.02,57023.36,136468.73,144266.06
"1248","mz117.93445rt6.88","117.934446","6.87916666666667","omu247","",107711.03,13483.93,62544.02,48198.07,98602.02,38929.64
"1249","mz96.96051rt6.89","96.960516","6.89","omu212","",51084.11,63295.75,32798.02,24803.46,62950.41,20250.91
"1250","mz112.95535rt6.9","112.955346","6.9035","omu198","",158032.81,176649.95,108477.53,164745.89,168361.97,0
"1251","mz158.96149rt6.93","158.961486","6.92933333333333","omu201","",1205008.5,1386120.5,697975.44,533792.63,1108759.38,1085052.63
"1252","mz208.94436rt6.93","208.944366","6.93083333333333","omu145","",11694.04,6965.03,27770.74,48492.77,58385.43,48710.46
"1253","mz186.95634rt6.93","186.956336","6.93216666666667","omu216","",225003.09,58352.09,186659.17,158603.27,84054.13,55535.42
"1254","mz130.96629rt6.93","130.966286","6.9345","omu235","",168280.25,264665.81,258828.61,229460,187734.63,217501.5
"1255","","156.966186","6.94766666666667","","",53237.25,86078.62,7357.53,0,85704.3,11030.22
"1256","mz226.95525rt6.96","226.955246","6.964","omu286","",6695.79,40103.37,19510.52,12116.65,40444,6099.83
"1257","mz148.97724rt6.97","148.977236","6.96516666666667","omu325","",182087.61,200161.63,115782.39,175498.75,181823.36,188771.41
"1258","mz280.86778rt6.98","280.867776","6.97516666666667","omu146","",47922.51,53645.59,34600.11,57902.09,43087.96,8749.4
"1260","mz263.86616rt7.02","263.865796","7.021","omu147","",17288.48,44134.49,7112.44,18869.55,19124.01,10957.08
"1261","mz213.88947rt7.03","213.889286","7.02966666666667","omu326","",5738.27,4975.45,3143.55,5267.41,4954.48,5077.47
"1262","mz217.86033rt7.03","217.860336","7.028","omu219","",4140.54,4965.67,2686.28,4986.85,4900.85,5479.37
"1263","mz370.83591rt7.03","370.835906","7.0305","omu148","",8416.87,9554.52,6722.55,7793.78,9175.69,9571.85
"1264","mz253.90809rt7.03","253.908096","7.0295","omu290","",4405.02,4036.51,2655.12,4579.62,5517.22,3987.78
"1265","mz258.88733rt7.02","258.887326","7.01783333333333","omu229","",106795.91,21520.18,9248.53,19361.81,97195.83,89988.5
"1266","mz286.88186rt7.03","286.881856","7.03266666666667","omu319","",0,6046.5,1790.28,5534.43,5154.74,5359.76
"1267","mz135.94533rt7.04","135.945336","7.04333333333333","omu222","",35173.45,43026.97,0,4358.54,40523.86,33371.22
"1269","mz176.9722rt7.05","176.972196","7.04983333333333","omu299","",249334.92,281857.91,142496.41,266564.53,272379.97,285909.22
"1270","mz61.02805rt3.34","61.028066","7.05","omu301","",73413.8,96285.54,5578.27,18274.99,109092.45,32623.36
"1271","mz186.95632rt7.09","186.956316","7.08916666666667","omu216","",83749.68,299216.25,9787.86,0,313982.63,93924.01
"1272","mz130.96623rt7.1","130.966226","7.09766666666667","omu235","",113867.34,297106.38,25007.33,232900.64,83150.79,211539.39
"1273","mz141.95849rt7.1","141.958486","7.1035","omu199","",270655.88,270826.88,202084.16,340289.13,244448.27,357693.53
"1274","mz145.92943rt7.11","145.929426","7.109","omu217","",189505.81,253803.97,5682.08,35455.63,251544.63,33924.61
"1276","mz181.95054rt7.14","181.950546","7.14033333333333","omu231","",50967.71,67007.9,1522.76,5019.18,49844.39,8608.95
"1277","","163.940476","7.12716666666667","","",86322.55,116336.05,2860.98,31327.01,112524.92,6864.54
"1278","","59.048926","7.15883333333333","","",220950.94,270782.22,7084.93,26512.48,252658.33,14437.27
"1279","mz204.96672rt7.14","204.966726","7.1365","omu288","",103650.77,146113.75,99226.11,27298.75,144309.28,12209.49
"1280","mz61.02805rt3.34","61.028056","7.14316666666667","omu301","",57904.29,74798.27,4385.39,26173.32,34507.51,18100.27
"1281","","130.007736","7.15383333333333","","",57012.68,3948.72,3326.16,75452.41,58280.77,23594.64
"1282","mz61.02805rt3.34","61.028036","7.204","omu301","",37000.4,36858.89,4794.64,0,82114.71,150682.63
"1283","mz135.10139rt7.21","135.101386","7.21","omu222","",60139,70147.24,12769.54,62835.14,46747.92,37008.42
"1284","mz199.16965rt7.23","199.169646","7.23283333333333","omu220","",28852.28,34417.51,3944.78,14704.36,34674.19,7313.49
"1285","","163.132616","7.212","","",58395.93,44020.72,66178.13,7354.8,46719.11,41709.09
"1286","mz186.9567rt7.3","186.956706","7.2965","omu216","",0,32088.43,133258.83,127303.88,40581.45,365218.03
"1288","mz61.02812rt2.13","61.028196","7.30566666666667","omu287","",30915.38,33225.37,74238.49,264722.88,0,51732.18
"1289","mz185.11549rt7.36","185.115486","7.36233333333333","omu216","",2300.61,7744.72,2186.82,54006.38,58075.61,49158.3
"1290","mz145.92991rt7.36","145.929906","7.36266666666667","omu217","",6922.36,22142.51,60981.09,314104.13,11667.99,304386.81
"1291","","157.083796","7.452","","",6131.46,4584.87,7351.03,87741.59,77090.75,87180.67
"1292","","59.049026","7.42066666666667","","",6775.06,19642.36,177002.7,286839.19,30505.85,272669.78
"1293","mz239.16248rt7.45","239.162486","7.45216666666667","omu149","",26723.46,25256.06,28700.99,33853.49,36804.63,35956.09
"1294","mz186.95651rt7.43","186.956506","7.4345","omu216","",68784.81,44615.76,0,213540.38,39802.19,131983.81
"927","mz261.13122rt2.1","261.131188","2.105","omu206","Diaveridine,N,N`-diphenyl-p-phenylenediamine",20506.78,21206.35,20690.74,2929.33,12697.25,14461.33
"935","mz305.15733rt2.23","305.157358","2.2295","omu207","Hexaethylene glycol,Isopropyltriphenylphosphonium",10210.96,9954.45,9075,1407.34,8844.54,15497.34
"973","mz229.14112rt3.08","229.141408","3.07933333333333","omu237","",38935.79,38397.8,39760.8,5110.85,2759.79,4555.93
"983","mz185.11499rt3.23","185.114838","3.22683333333333","omu216","",122739.23,130853.48,125315.38,26758.48,24958.41,25846.47
"1011","mz235.13058rt3.94","235.130488","3.936","omu150","",10322.01,12985.72,10769.94,2885.7,2425.61,1920.4
"1012","mz299.1104rt3.97","299.110428","3.96716666666667","omu202","C8-SPC,8phiC8SPC (STANDARD),8phiC8SPC,Desmethylranitidine",282088.03,327194.56,311433.25,72733.14,78814.67,75608.03
"1015","mz213.14641rt4.07","213.146478","4.07216666666667","omu211","FA 12:1+1O,3,3`-Dimethylbenzidine",38919.64,39686.08,46223.24,45484.82,19470.75,16328.46
"1021","mz250.17795rt4.21","250.178058","4.20633333333333","omu151","",32362.11,27296.76,31623.57,7103.85,7926.58,8107.88
"1034","mz299.18319rt4.49","299.183118","4.49233333333333","omu202","Fumigaclavine A,Carazolol,6PPD-quinone,Roquefortine A",32111.66,32393.24,41150.11,7175.13,9307.54,10407.92
"1035","mz255.15678rt4.49","255.156848","4.48633333333333","omu277","",60469.45,57096.47,61885.92,7334.27,7232.39,5291.4
"1061","mz459.35575rt5.31","459.355448","5.3065","omu152","",1264.03,412.06,468.53,6060.95,6146.53,5495.5
"1064","mz318.24046rt5.41","318.240498","5.41133333333333","omu313","Drofenine",787.35,0,0,18587.09,19755.67,18521.56
"1070","mz269.20887rt5.62","269.209028","5.61766666666667","omu250","N-(1,3-Dimethylbutyl)-N`-phenyl-p-phenylenediamine",12579.31,16541.6,19704.78,34567.13,9915.73,11252.28
"1072","mz406.32908rt5.67","406.329278","5.666","omu302","",4010.85,407751.81,395779.94,416666.72,364303.56,355948.72
"1074","mz383.20397rt5.72","383.204028","5.7175","omu153","1-(2,3-dibenzimidazol-2-ylpropyl)-2-methoxybenzene,Isorhynchophylline,Dihydrostilbene base + 4O, 2Prenyl,Voacristine,4MeC13SPC",57054.79,25524.78,45914.62,274694.34,18375.95,25219.39
"1077","mz301.14134rt5.75","301.141258","5.7495","omu327","",12569.81,14205.05,17093.64,14732.9,12108,14514.47
"1086","mz283.22397rt5.94","283.224238","5.94233333333333","omu204","",10895.38,8855.98,15349.05,14166.56,9551.7,8693.45
"1089","mz425.21447rt6.02","425.214538","6.02316666666667","omu270","Flavanone base + 4O, 2Prenyl,Tributyl acetylcitrate,HT-2 Toxin",781123.75,543751.25,714953.31,2554702.5,328667.13,357961.66
"1092","mz507.27123rt6.05","507.271418","6.04983333333333","omu154","",19468.76,22622.35,20586.04,9156.83,20294.42,21585.14
"1094","mz393.29747rt6.15","393.297658","6.14866666666667","omu279","Ursodeoxycholic acid",145.47,0,28911.21,14038.84,22954.27,27672.51
"1097","mz429.31858rt6.19","429.318448","6.19066666666667","omu155","5'-IDP",111166.09,92189.92,177415.14,100818.72,93982.14,183417.38
"1106","mz374.30287rt6.29","374.303138","6.2865","omu328","",18117.55,14527.6,13886.84,29937.37,30318.5,30639.22
"1114","mz691.31348rt6.42","691.313198","6.4225","omu156","",2398.58,3392.45,2957.25,17302.06,17447.18,15444.71
"1125","mz399.3078rt6.54","399.307948","6.54183333333333","omu157","",320454.72,348119.22,348461.28,361821.75,352257.59,354253.59
"1126","mz443.33408rt6.54","443.334018","6.53533333333333","omu158","",442232.19,449641.13,452945.56,465563.31,461310.41,456355.84
"1127","mz355.28178rt6.54","355.281658","6.5435","omu329","",139356.53,277272.44,197089.25,289277.59,271627.97,260073.19
"1128","mz487.36009rt6.53","487.360388","6.5275","omu159","Asiatic acid,Cereb,Pygenic acid B b,Pygenic acid C,Pygenic acid B a",227857.5,209222.33,212448.45,224928.67,219224.97,219943.13
"1129","mz531.38636rt6.52","531.386838","6.51716666666667","omu160","",135050.97,114245.41,115229.19,128401.16,124925.01,122309.55
"1134","mz425.28707rt6.63","425.287228","6.62866666666667","omu270","Leupeptin hemisulfate salt,Leupeptin",180872.67,215428.91,215067.09,158768.59,155199.98,161920.59
"1157","","140.960558","6.7315","","",11702.75,9940.07,10860.86,9158.9,9619.34,9698.57
"1159","","265.865978","6.7295","","",4042.29,4636.69,6080.57,6281.75,5546.62,5267.55
"46","","144.996082666667","0.106833333333333","","",27907.79,30570.19,29376.73,10563.02,32331.61,238.3
"253","mz502.67539rt2.89","502.675386","2.89083333333333","omu161","",67.81,0,0,86480.33,83631.41,82741.13
"851","","125.984098","0.589333333333333","","",26391.17,25996.46,8199.89,46883.45,49078.99,45733.02
"1146","","84.957628","6.72983333333333","","",67764.69,76355.02,79080.94,69183.68,73076.8,65828.72
"1152","","56.962868","6.72966666666667","","",23488.74,29633.2,27254.69,26904.76,29911.17,25142.06
"1165","","127.977618","6.7265","","",5352.24,6213.68,5852.42,4497.32,6338.09,5697.32
"8","mz71.02922rt0.59","71.0290976","0.0861666666666667","omu162","",4660.26,2997.19,0,537.76,4493.21,1419.42
"12","","56.9420676","0.0923333333333333","","",1307.14,1501.59,1664.53,697.16,0,3054.45
"109","","96.0094626","0.123166666666667","","",28.61,1006.63,1955.98,1274.6,1759.21,2543.22
"144","","91.9992226","0.153666666666667","","",6506.52,5651.77,4207.7,0,8015.22,2055.66
"145","","82.9949776","0.163666666666667","","",3622.27,0,2287.31,3371.29,5907.14,2674.07
"151","","92.9995526","0.182666666666667","","",241.03,4232.77,4004.69,929.71,0,54.51
"154","","81.9958776","0.189333333333333","","",382.87,6695.71,1052.8,1827.41,9364.71,25.74
"159","mz80.03441rt0.59","80.0343976","0.588","omu330","",7275.29,6716.49,6499.76,20648.66,22242.23,20113.98
"162","mz79.01824rt0.6","79.0182276","0.598166666666667","omu330","2-Mercaptoethanol",633264.25,735366.75,17965.93,63685.86,80692.59,67527.98
"163","","82.5372176","0.599833333333333","","",4444.6,5617.45,3322.7,12690.67,14801.44,11775.09
"164","mz88.02317rt0.6","88.0231626","0.599833333333333","omu163","",21005.8,10038.98,0,28811.72,31819.37,29338.14
"165","","49.4991976","0.605","","",0,8755.25,1567.14,43941.68,46733.78,43753.6
"166","","72.0280726","0.606833333333333","","",4190.46,3788.1,1302.61,11351.44,12300.47,11375.17
"167","","59.5208976","0.621333333333333","","",1342.76,1512.94,1301.45,3757.35,4262.65,3550.92
"169","","67.0214776","0.624166666666667","","",468.51,1174.22,575.66,5634.94,7316.59,7004.98
"170","","63.0226076","0.6265","","",1770.54,1853.01,288.79,5358,7307.22,6085.16
"199","mz744.20001rt1.28","744.2000076","1.27833333333333","omu164","",12.37,0,0,10495.94,6768.48,6219.82
"232","mz389.25912rt2.53","389.2591126","2.53116666666667","omu165","",1790.37,0,0,3847.96,4468.45,3774.11
"234","mz382.25183rt2.54","382.2518226","2.53916666666667","omu331","",148.83,0,0,31361.19,27068.78,26734.31
"239","mz375.76554rt2.58","375.7655326","2.58133333333333","omu328","",49771.94,34477.27,29640.87,11182858,10938339,7861336.5
"241","mz114.97201rt2.59","114.9719976","2.5865","omu223","",1837.37,2548.02,0,6803.55,31390.08,33842.4
"243","mz383.25986rt2.63","383.2598526","2.63083333333333","omu331","",71.34,0,42.36,29763.3,31038,33399.14
"245","mz88.02292rt2.64","88.0229176","2.63616666666667","omu226","",1627.34,3574.27,1884.19,63531.83,65638.59,43070.99
"246","mz87.00371rt2.64","87.0036976","2.6385","omu166","Piperazine",2067.22,1479.71,2417.55,176335.14,161627.67,152933.67
"247","mz389.27762rt2.72","389.2776076","2.723","omu167","",144.42,0,0,274001.63,274910.13,268262.72
"248","mz382.26972rt2.73","382.2697176","2.7285","omu331","",50.49,48.37,0,516832.19,523477.44,528520.44
"250","mz367.26453rt2.76","367.2645276","2.7555","omu332","",238.39,201.07,241.3,1869069.88,1835948.63,1888296
"259","mz315.14734rt3.12","315.1473326","3.12166666666667","omu168","",63.55,0,0,15092.2,16711.79,16938.44
"287","","280.1270126","3.69783333333333","","",38.4,201.26,117.57,4022.15,3553.15,3778.54
"290","mz382.25146rt3.73","382.2514476","3.73083333333333","omu169","",66.93,134.98,0,12197.3,12105.86,12425.08
"297","mz389.26006rt3.8","389.2600526","3.80233333333333","omu170","",0,24.75,0,33080.43,27828.94,30689.97
"352","mz99.51245rt4.48","99.5124376","4.48316666666667","omu259","",12515.31,13114.05,7606.22,272489.03,345483.19,313446.09
"373","","263.0870576","4.71583333333333","","",266,194.18,0,5278.05,5559.38,4713.8
"378","mz568.35432rt4.72","568.3543126","4.719","omu171","",1133.8,470.08,407.47,13183.47,13221.86,12993.35
"379","","251.5787126","4.719","","",604.11,536.55,787.74,9784.35,9526.11,8748.32
"380","mz242.57398rt4.72","242.5739726","4.719","omu333","",947.18,719.23,945.31,13329.69,11320.19,10093.91
"398","mz457.31132rt5.06","457.3113126","5.06016666666667","omu172","",0,66.74,76.54,223554.27,236016.42,228756.3
"399","mz421.29006rt5.06","421.2900476","5.06016666666667","omu315","",0,90.88,0,29255.62,27920.73,30296.36
"400","mz448.30582rt5.06","448.3058126","5.06016666666667","omu338","8'-Apocapsorbinal",0,33,0,160122.34,167808.58,160440.47
"536","","1090.7884976","6.33166666666667","","",68478.4,74854.62,4187.87,41243.36,41310.28,31035.07
"540","mz980.72441rt6.35","980.7244026","6.35166666666667","omu173","",121198.22,0,146482.34,134025.33,118422.52,114335.28
"541","mz1002.73649rt6.36","1002.7364776","6.35766666666667","omu174","",138463.55,154808.14,162490.28,143261.84,182592.3,190295.64
"542","mz958.70969rt6.36","958.7096826","6.3615","omu175","",79527.97,0,120059.36,83679.05,118213.27,118710.73
"544","mz1068.77709rt6.37","1068.7770826","6.36616666666667","omu176","",132191.09,139486.66,137345.39,140496.81,129962.84,116180.87
"547","","693.4110276","6.37383333333333","","",6056.74,4382.7,3802.78,3114.89,3278.62,3536.97
"548","mz1046.7626rt6.37","1046.7625926","6.37433333333333","omu177","",177376.94,188463.48,189868.41,185456.58,185053.39,172657.23
"564","mz1024.75208rt6.43","1024.7520676","6.43266666666667","omu178","",166112.13,184004.64,223663.47,181840.97,223219.3,0
"593","","939.1751726","6.659","","",0,39855.88,45001.57,34056.41,37296.49,38118.85
"596","mz1071.25658rt6.67","1071.2565776","6.6675","omu179","",94850.8,100876.68,106602.17,89237.77,88424.51,0
"598","mz1027.22954rt6.68","1027.2295326","6.6805","omu180","",140628.2,156002.22,163261.31,141781.83,158891.17,0
"599","","1093.7685576","6.6835","","",6458.74,10540.95,49780.61,44922.21,40054.7,0
"600","mz1049.24189rt6.69","1049.2418776","6.68583333333333","omu181","",123606.64,131015.13,140801.23,120086.09,127776.29,117930.24
"601","","1073.7343176","6.687","","",38607.05,37994.02,52950.58,34457.77,33692.12,0
"603","mz1005.21446rt6.69","1005.2144526","6.69116666666667","omu182","",97062.34,113101.1,120249.86,106224.48,131491.22,128525.48
"604","mz983.20175rt6.69","983.2017476","6.69416666666667","omu183","",93202.42,94811.95,108332.98,86757.24,80655.92,89946.57
"605","mz1029.70441rt6.7","1029.7043976","6.69533333333333","omu184","",55886.39,58748.57,68310.49,54515.66,45312.55,50347.07
"606","","963.6647526","6.69683333333333","","",27830.6,26857.04,36361.83,28228.09,26759.69,33697.24
"607","mz961.18832rt6.7","961.1883176","6.70083333333333","omu185","",64806.82,77275.23,83675.99,68987.55,71618.38,70556.23
"608","mz1051.72051rt6.7","1051.7204976","6.7035","omu186","",49421.17,52652.02,0,47851.07,43702.04,42647.61
"609","mz985.67953rt6.71","985.6795276","6.70633333333333","omu187","",33019.89,38868.79,41317.43,31300.5,27231.33,30548.38
"610","mz1007.69114rt6.71","1007.6911326","6.70766666666667","omu188","",37197.15,42597.21,42801.96,34367.71,44211.54,43917.27
"611","","941.6532676","6.71133333333333","","",10796.67,16293.37,18510.81,13402.13,14987.39,0
"615","mz88.00425rt6.73","88.0042476","6.725","omu226","",0,380744.5,326990.66,382052.28,342213.47,349856.75
"617","","91.5043876","6.72566666666667","","",42884.41,42641.77,41376.45,43353.8,44248.14,41241.3
"618","mz90.50663rt6.73","90.5066226","6.72566666666667","omu323","",95411.43,105127.52,88232.85,104000.11,97086.86,95931.17
"625","","111.0202026","6.72633333333333","","",4224.51,4215.8,4786.3,4739.79,5144,5093.83
"627","","93.0019676","6.72633333333333","","",9000.86,0,8705.01,10740.03,9892.19,9828.83
"629","","100.5103076","6.727","","",97616.15,101374.27,83753.63,106794.13,93803.54,100646.41
"630","mz97.00965rt6.73","97.0096426","6.727","omu212","",143902,148887.59,127915.04,158283.27,136929.39,145029.48
"632","mz99.51235rt6.73","99.5123426","6.727","omu259","",271211.06,288785.97,233177.47,301183.91,246435.61,278882
"636","","110.0084076","6.7275","","",12062.83,12726.16,13002.9,0,15353.29,10284.44
"637","","91.5419876","6.7275","","",4220.59,3405.61,2992.68,0,4730.51,3917.34
"639","","83.5358426","6.72833333333333","","",0,3635.97,0,3043.9,3528.72,4157.62
"641","","82.5368326","6.72833333333333","","",24314.42,22476,25180.57,23815.74,26905.32,21235.75
"642","","80.0341676","6.72833333333333","","",25075.34,23243.1,29520.67,28607.02,30671.79,30273.94
"643","","67.0212226","6.72833333333333","","",6485.95,9201.77,7349.67,6258.67,6682,8602.77
"644","","59.5208526","6.72833333333333","","",1866.15,3057.27,0,2615.05,2649.04,2494.03
"645","","93.9994076","6.729","","",3476.77,4082.2,0,2940.32,3380.79,4088.65
"646","","53.0183726","6.72916666666667","","",2871.29,2816.23,2883.76,0,2931.59,2133.75
"649","","72.0277426","6.72966666666667","","",10422.03,0,13829.44,13373.21,14566.49,14041.5
"650","mz62.02359rt6.73","62.0235776","6.72983333333333","omu189","",34747.12,35646.78,36390.18,36446.88,40483.15,40438.95
"652","mz71.02878rt6.73","71.0287726","6.72983333333333","omu190","",81829.64,85900.02,86564.95,93648.56,91552.19,91701.23
"653","","63.0225626","6.72983333333333","","",0,0,5443.19,3905.92,4418.18,5084.38
"656","","88.5036876","6.7305","","",46999.24,43024.65,40529.86,45885.26,42785.63,51220.25
"657","","95.5106926","6.73066666666667","","",3205.5,3382.74,2834.86,3585.47,2672.77,3324.55
"658","","62.5242576","6.731","","",6855.16,4804.53,4715.31,5158.98,6157,0
"660","mz88.02292rt2.64","88.0230526","6.731","omu226","",23435.46,28205.44,23677.02,26184.16,28987.62,23217.71
"661","","93.5023476","6.73166666666667","","",2807.19,2378.25,2526.25,0,3045.68,0
"663","mz79.0177rt6.73","79.0176876","6.7325","omu334","",65547.36,76287.91,74031.95,61815.07,68467.87,67826.43
"667","","90.5255676","6.73333333333333","","",4712.08,5157.96,4129.87,0,5418.41,4170.42
"668","","77.5000926","6.73416666666667","","",9977.34,0,0,10253.99,11614.84,11423.67
"677","mz87.004rt6.74","87.0039926","6.74283333333333","omu335","Pyruvate",475304.59,725254.63,573337.81,0,507305.31,0
"679","mz96.00939rt6.74","96.0093826","6.744","omu212","",64426.27,68428.06,66024.27,0,62317.91,58204.71
"680","mz82.99648rt6.74","82.9964676","6.74483333333333","omu227","4-Methylpyrazole",79766.89,64987.46,50503.25,61257.75,47293.55,49961.25
"681","","137.9643176","6.74483333333333","","",15580.25,11827.22,11910.26,10749.39,0,5565.68
"683","","152.4774926","6.74766666666667","","",14486.2,2365.19,7637.04,8406.71,5780.08,5771.17
"687","","56.9419176","6.76433333333333","","",46027.65,41681.47,19579.57,38647.98,36828.02,26709.42
"695","mz149.9564rt6.96","149.9563926","6.95916666666667","omu325","",74039.97,6005.49,59327.6,8503.64,69592.63,14987.89
"725","","77.9986826","0.0951666666666667","","",7510.31,5485.81,5853.09,1622.45,5813.67,7008.39
"739","mz87.00417rt3.92","87.0040526","0.094","omu226","Pyruvate",11684.32,0,10682.07,4671.38,10294.29,13497.85
"800","","70.0124476","0.1355","","",3886.73,2209.58,35.86,1354.06,0,204.9
"824","","87.0043676","0.193333333333333","","",2436.48,15706.91,1603.1,12543.39,33481.74,1395.65
"828","","77.9986576","0.211333333333333","","",8567.53,533.72,10238.52,2861.62,0,772
"852","","61.0070926","0.5975","","",13145.35,0,7864.82,59738.45,72510.75,63442.68
"855","mz71.02922rt0.59","71.0292076","0.590666666666667","omu191","",31744.06,27384.17,19139.45,83730.88,91313.84,83620.38
"856","mz70.01259rt0.6","70.0125826","0.596","omu192","",18085.03,0,11220.08,75380.54,96266.74,81484.99
"860","","62.0237226","0.593166666666667","","",17504.76,13927.23,10566.6,44313.14,46860.59,45692.27
"940","mz375.26193rt2.38","375.2619226","2.38216666666667","omu328","",0,27048.26,3676.06,86405.39,510398.22,539710.13
"942","mz368.25409rt2.4","368.2540826","2.401","omu332","",207.66,0,0,787639.38,641232.44,740277.75
