Compound,mz,rt,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12871,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12872,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12873,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12912,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12938,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12966,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12909,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12935,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12964,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12913,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12931,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12960,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12910,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12933,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12957,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12914,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12940,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12963,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12911,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12936,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12958,kmd
402.22088 Da 357.32 s_2,403.22811,5.96,76514.27344,80620.10938,75403.59375,69938.1875,81110.34375,77050.5625,62633.19531,67748.24219,62479.67188,70998.98438,74188.21094,76998.96094,74602.19531,80817.01563,74100.67969,75010.71875,78999.86719,78875.89063,71693.75,72966.41406,75403.22656,0.228110000000015
402.22088 Da 357.32 s_3,441.18364,5.95,13705.71094,12769.52148,12683.88281,13511.4541,12965.92285,12726.12891,11283.28613,9873.979492,9916.522461,13364.86035,15626.13867,13667.44922,11084.94629,12277.4082,13669.61621,14829.23438,15125.20117,14107.35352,12165.20605,11553.82422,13840.03027,0.183640000000025
402.22088 Da 357.32 s_4,403.22809,5.96,30813.13281,34120.14844,33515.23828,31619.74023,28486.65234,29679.32227,28631.03516,29406.34961,24681.21289,28106.54102,27798.19336,29814.42578,30932.08789,30831.05859,34965.88281,31050.02734,30203.80859,31026.96484,31714.28516,32015.55078,35568.45703,0.228090000000009
402.22088 Da 357.32 s_5,425.2101,5.95,5353.932129,4194.602051,4890.125,5082.616699,5199.908691,5160.482422,2974.857178,2358.47876,3180.02002,5015.145508,4269.853516,6076.244629,3749.769043,3937.135742,5460.450195,5727.742676,4895.76123,4732.657227,4119.374512,3434.000488,4448.832031,0.210100000000011
294.16226 Da 357.13 s,295.16946,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.0852051,0,0,0,0.169460000000015
442.17739 Da 357.18 s,443.18467,5.95,2137.042969,2096.765869,1825.801636,0,0,1748.352295,1732.247925,0,970.5785522,1831.779053,2101.753174,1747.649292,1635.503418,0,2675.124023,2146.871582,2111.145508,2243.306152,2167.998779,1921.154419,2037.985718,0.184669999999983
404.22622 Da 357.19 s,405.2335,5.95,3694.439941,4293.106445,3592.423828,3880.631348,4357.046875,3935.9021,3058.27002,3457.790527,3282.122803,3595.806152,3237.581299,4812.674805,3493.088623,4004.822266,3464.435547,4258.955566,3791.816162,4629.833984,3545.34668,3303.982666,3882.82959,0.233499999999992
73.08808 Da 357.38 s,74.09535,5.96,7133.287109,5918.682129,4873.511719,7281.349121,5728.393066,7028.123535,4883.114258,4804.240723,3258.588867,6181.26416,6612.928223,5705.352051,5404.921875,6342.958008,5380.51123,6949.251953,5446.155762,6711.753418,5674.894043,5017.913086,4904.468262,0.0953499999999963
338.27832 Da 357.29 s,339.28559,5.95,1012.333435,1000.800232,578.5739746,1199.379028,807.1467285,973.9359741,0,0,0,1362.608154,1159.814453,1195.062866,4241.46875,5235.960449,4634.381348,1123.215454,0,1094.529663,2015.211426,1403.469971,2279.942139,0.285590000000013
447.27847 Da 357.32 s,448.28574,5.96,293399.25,317209.7813,291316.9375,275209.5,301280.0313,293156.125,255535.625,254975.9375,252292.1094,275690.0625,285540.5938,308045.9688,287550.0625,307353.8125,281345.3438,292914.0313,301336.9063,300872.1563,274993.25,275231.6563,295800.3125,0.285739999999976
328.14862 Da 357.43 s,329.15589,5.96,60386.64453,59783.42578,56680.59375,55366.5625,57939.55859,53276.96094,54559.46875,55929.81641,48944.61328,54683.5625,57069.20313,58634.90234,60534.28906,61918.85156,66627.92969,57360.62891,62930.79688,59461.18359,57707.07031,56742.625,63539.9375,0.155889999999999
268.12837 Da 357.44 s,269.13564,5.96,8605.793945,7678.714355,7503.114746,6983.875488,7396.099121,6889.467285,7245.029297,7686.572754,5298.618164,6133.337402,7462.275879,8461.506836,6539.106445,7237.498047,7018.728027,6655.287598,7027.731445,6381.719727,6385.437988,6385.022461,8299.205078,0.135640000000024
450.28789 Da 357.48 s,451.29517,5.96,2796.011475,2989.791016,1607.281616,2665.381104,2734.896729,2737.124512,1901.650269,2148.854248,1568.158325,2892.306641,2893.368896,2784.081543,3090.412354,2219.00293,2663.600342,2561.276123,2113.971191,2884.683594,2721.412354,0,2987.700439,0.295169999999985
383.33565 Da 357.36 s,384.34292,5.96,9200.238281,9258.904297,8252.702148,7770.604492,8024.370117,7674.359375,6890.081543,7107.79248,7891.296875,9290.451172,9669.374023,10208.12012,30908.11328,31124.50391,28691.61719,8288.443359,9095.986328,8606.272461,11980.15918,13557.00488,13077.09961,0.342919999999992
360.21084 Da 357.48 s,361.21811,5.96,23174.78906,25835.2207,20879.01563,22132.16602,21659.36914,22231.08008,20990.17578,23391.41602,17453.08984,21734.75781,22642.81055,21478.16211,22495.54492,22247.11328,29531.39063,21623.59766,24223.61523,22729.60156,22736.07422,20197.40625,24744.08203,0.218110000000024
475.30921 Da 357.45 s,476.31649,5.96,9979.214844,8821.447266,8577.632813,9084.450195,7567.569824,8342.802734,5995.455078,5911.248535,6162.596191,7564.647461,9398.706055,8731.988281,8630.731445,8166.521973,8296.751953,9279.107422,8790.551758,8720.162109,8819.547852,7462.638184,7750.071289,0.316489999999988
328.14882 Da 357.47 s,329.1561,5.96,15572.71484,15928.33496,14648.16309,14438.19043,16888.91992,15357.18066,13641.69238,14029.81152,15157.97949,15478.57813,14048.72656,16135.05273,14467.18164,16547.74414,16301.55957,16036.66797,16412.39648,17304.01758,15915.57227,15069.44141,14795.79004,0.156099999999981
360.21120 Da 357.45 s,361.21848,5.96,2579.945557,2240.788574,2987.01001,2629.683838,3256.271973,2973.524902,2465.294678,2464.529541,2480.107666,3081.174805,2439.982422,2607.348633,2740.774414,3157.160156,2489.092773,2760.739014,3582.080322,2946.956543,3130.928467,3566.307861,2518.011719,0.21848
258.14422 Da 357.45 s,259.1515,5.96,7078.77002,5717.360352,5600.836914,5599.861328,7016.602539,7176.927246,6489.810547,5763.791504,4314.694336,4845.370117,6581.739746,6474.907715,5721.603027,5501.270508,5913.574707,5512.955566,7188.415039,7298.984863,6157.708984,5790.784668,6902.332031,0.151499999999999
418.26181 Da 357.34 s,419.26909,5.96,0,0,0,0,0,0,0,1082.305664,0,0,0,0,0,0,0,0,0,0,0,0,834.1578979,0.269090000000006
411.36674 Da 356.93 s,412.37402,5.95,0,775.4594727,1525.767944,0,0,0,1575.430054,0,656.4301758,1337.139893,0,1026.709839,5037.150391,4446.086426,4107.523438,841.0361328,958.0786133,0,1495.834351,1599.698242,2025.428955,0.374019999999973
309.29991 Da 356.78 s,310.30719,5.95,0,780.2108765,0,0,0,0,513.5570068,0,674.7003174,512.8108521,0,0,0,1022.621277,0,0,0,0,0,0,0,0.307189999999991
583.38003 Da 358.02 s,584.38731,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.466309,0,874.0039673,0,0,0,0,0.387309999999957
585.39643 Da 356.96 s,586.40371,5.95,0,0,0,0,0,0,0,0,0,0,1150.42395,0,0,0,0,0,1825.94751,0,0,0,0,0.403710000000046
485.36560 Da 359.18 s,486.37288,5.99,0,0,0,0,0,0,2227.650146,0,2042.4198,0,0,0,0,0,0,0,0,0,0,0,1611.046143,0.372880000000009
457.33566 Da 358.45 s,458.34294,5.97,0,0,0,0,0,0,0,0,0,0,0,0,755.0200806,0,0,0,0,0,0,0,0,0.342939999999999
509.42366 Da 357.64 s,510.43094,5.96,0,1341.802734,0,2030.600464,7067.848145,0,3132.629395,0,0,0,0,1902.684082,3225.027588,3115.206543,0,0,0,4494.635254,0,0,1468.484375,0.430940000000021
413.30942 Da 358.88 s,414.31669,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.638916,0,0,0.316689999999994
501.36210 Da 358.21 s,502.36938,5.97,0,0,0,0,0,0,0,0,0,3178.753418,0,0,0,0,0,0,0,0,0,0,0,0.369379999999978
529.39065 Da 358.70 s,530.39793,5.98,0,0,0,0,1325.279053,0,1235.405396,0,1106.601074,0,0,0,0,0,0,0,0,0,1749.111206,0,0,0.397929999999974
337.33072 Da 358.91 s,338.338,5.98,8044.720703,8460.352539,7289.864746,17133.56836,8007.59082,8802.130859,17289.32813,10322.05176,17771.81445,7587.980957,6395.522949,6024.523438,10229.82227,5998.184082,6508.473633,6781.886719,9114.322266,10782.49902,8952.361328,7408.367676,7359.391113,0.338000000000022
537.45486 Da 357.82 s,538.46213,5.96,0,0,0,0,7195.467773,7717.265625,2685.56665,1857.020386,2169.666992,1353.396606,0,2670.485596,3253.905273,4737.499512,0,0,2871.410645,4836.253418,3363.038574,3038.145264,2823.416016,0.462130000000002
374.23881 Da 357.28 s,375.24608,5.95,0,0,0,0,508.4032288,911.7738647,0,467.2278442,0,0,0,0,0,0,0,0,0,0,569.8961182,0,971.9335938,0.246080000000006
404.22676 Da 357.29 s,405.23404,5.95,1863.892456,0,0,0,1857.146362,1438.874268,0,1789.951416,1130.461426,0,1596.613281,1853.934204,0,2300.9646,2537.937744,0,1832.457275,1702.819214,0,1720.901978,2311.412354,0.234039999999993
424.20231 Da 357.34 s,425.20958,5.96,2278.955322,2166.02124,3460.250732,2355.80542,2133.436523,3376.524414,0,0,0,3311.338135,3403.94043,3315.393066,2499.449707,2522.63623,3478.404785,2963.519531,3049.231689,2790.329834,2264.826904,0,1757.448975,0.209580000000017
982.70252 Da 359.24 s,492.35854,5.99,0,0,0,0,0,0,0,0,0,0,0,0,5112.740234,4543.373047,5098.405273,0,0,0,0,0,0,0.358540000000005
681.41308 Da 357.73 s,682.42035,5.96,0,0,0,0,524.9724121,0,5886.168457,4601.478516,4687.786133,0,0,0,0,0,0,0,0,337.2172241,0,0,0,0.420349999999985
338.28129 Da 357.82 s,339.28856,5.96,0,0,0,797.8082886,0,1153.923828,0,1042.959839,1035.072632,875.9723511,813.7384644,0,2588.746338,3136.124756,2467.736572,0,772.8370972,0,1392.590942,0,0,0.288560000000018
535.35723 Da 357.96 s,536.36451,5.97,0,0,0,0,0,601.1903687,3195.313477,3691.67627,3740.177246,381.2281494,0,636.3004761,3387.617432,3729.141113,2527.833496,0,0,0,2089.183594,0,1972.87854,0.364509999999996
1026.73011 Da 357.99 s,514.37233,5.97,0,0,0,0,0,0,0,0,0,0,0,0,4556.576172,3581.309082,4692.14502,0,0,0,0,0,0,0.372330000000034
749.44258 Da 358.07 s,750.44986,5.97,0,0,0,0,0,0,0,2491.244385,2619.884521,0,0,0,0,0,0,0,0,288.3248596,1140.662842,0,0,0.449859999999944
463.34538 Da 358.08 s,464.35266,5.97,0,1580.270996,1839.220093,1495.145142,1375.98291,0,0,1593.373535,1320.589355,1758.323853,0,1233.936279,3176.049805,3451.094482,3196.873779,1896.731079,1617.823364,2072.743652,3435.888428,2382.037354,4078.315918,0.352660000000014
360.26167 Da 358.10 s,361.26894,5.97,1941.034546,2099.732666,2089.635498,1662.552368,1530.697266,1534.199585,0,0,1900.341675,1897.279297,2089.705811,2616.302246,5647.588867,5033.132324,5810.396484,1972.873901,2045.092896,2090.424316,2596.061523,2457.97876,3056.58374,0.268939999999986
379.29030 Da 358.15 s,380.29757,5.97,0,2239.975586,2167.497559,0,2412.927734,0,2403.776611,0,0,2364.830078,2566.998291,0,0,0,2572.024414,0,0,3008.134766,3280.829834,0,2422.983643,0.297570000000007
407.32059 Da 358.16 s,408.32786,5.97,0,6566.606934,5876.952148,6541.684082,7189.214844,0,6423.144043,5033.367188,6109.424805,0,6464.174805,7481.420898,6182.338867,5994.633301,7742.045898,6529.160156,6950.350586,7670.018555,7176.212402,7468.866211,6724.66748,0.327859999999987
405.34089 Da 358.29 s,406.34816,5.97,8114.930176,7540.001465,9356.083984,8325.176758,7056.609863,7370.351074,6913.471191,7127.467285,6887.973145,7679.865723,8827.513672,8557.660156,6823.850098,6815.242188,8294.330078,8000.560547,8499.724609,7319.154297,7647.420898,6902.134277,7346.74707,0.348160000000007
484.27788 Da 359.18 s_1,507.26616,5.99,418798.125,423288.1563,389676.0313,375541.75,458849.0313,427094.4375,312956.1563,297966.6875,296606.2813,439357.0625,432729.0313,462803.375,318772.0938,413503.75,404118.375,477399.4063,474240.7813,468877.9688,374278.6875,315614.6563,371567.9688,0.266160000000013
484.27788 Da 359.18 s_2,485.28429,5.98,20935.88477,18714.68555,16811.91211,15032.79785,19628.18945,18632.55859,17145.35938,17980.57031,18171.82813,18199.67188,16266.85059,18229.09961,18854.60547,18154.62695,21496.45117,18642.50195,20973.38086,19764.99219,21511.32227,18023.53906,20410.92578,0.284289999999999
484.27788 Da 359.18 s_3,485.28417,5.99,116705.4531,116443.9688,108110.0703,114521.4453,130694.7578,129657.1797,114411.9531,112521.9375,115092.3047,123401.1484,117769.1406,119489.8594,124855.2266,119382.3359,119243.8359,123898.6953,123482.6328,121263.1563,123455.8828,119812.1016,117883.3438,0.284170000000017
484.27788 Da 359.18 s_4,507.26563,5.99,1158.592407,0,1994.50061,2158.829102,2635.791992,2279.669189,1064.518799,0,1384.594238,0,2667.147705,2166.171875,1640.296265,1968.177612,1907.186401,1517.299438,1790.709717,2360.040283,1605.474854,1323.830444,1476.50415,0.265629999999987
484.27788 Da 359.18 s_5,523.2396,5.99,48563.16016,58429.15625,46028.53516,52500.22656,62662.17188,54396.26172,46814.30859,46920.49609,60853.45313,64195.75,66068.50781,73850.27344,49113.00781,54883.92188,63081.57813,74150.82813,75967.1875,62487.28516,60063.20703,52834.375,54635.91797,0.239599999999996
311.27908 Da 359.64 s,312.28636,5.99,1142.095825,0,0,1431.153198,1403.629883,1472.421753,1210.03772,1663.179565,1603.294434,1745.111328,1378.365967,2033.239258,0,2128.619873,2115.91626,1682.261108,1785.343506,1947.678101,1849.744019,0,136.551651,0.286360000000002
487.28359 Da 359.05 s,510.27524,5.98,5083.895508,5736.339355,4902.803711,4221.058594,4960.368164,4218.990723,4312.838379,3664.174072,3876.397461,5657.016113,4621.924805,6303.12207,0,6394.041504,0,6453.813965,4818.877441,6319.566895,3476.156494,3814.999023,3787.384766,0.275239999999997
420.34041 Da 359.07 s,443.3296,5.98,21252.3418,15995.66113,19565.18359,0,0,0,21071.54883,19406.42383,0,0,18355.26953,19165.17773,22122.76953,17556.71484,24764.82227,19757.69922,16023.23535,20408.8125,0,0,0,0.329600000000028
358.30480 Da 359.88 s,341.30164,6,1900.918945,1736.387817,2720.333252,3565.424805,7648.174316,6536.493164,2524.290039,2387.968262,2541.507813,3708.60083,2955.080811,3197.912598,2439.306641,5474.910156,2096.163086,3389.044434,3313.529297,6509.139648,3853.092285,0,1996.750732,0.30164000000002
404.34583 Da 359.26 s,427.33489,5.99,0,987.2901611,0,1974.152222,4264.287598,3665.877197,0,0,0,728.5595703,0,0,1631.855591,3104.538086,0,0,0,3432.741455,0,0,1780.857178,0.334889999999973
398.29668 Da 359.61 s,399.30396,5.99,12085.53516,0,0,10385.35449,10168.99219,0,9511.27832,0,0,0,0,0,9879.201172,0,12056.17188,0,0,0,0,8805.449219,0,0.303960000000018
543.32808 Da 359.73 s,544.33536,6,12897.42871,10668.14258,10554.30273,11123.78418,12018.12695,10234.61523,10092.65625,12271.94336,11079.85059,11385.47266,12910.83887,9288.645508,9742.97168,9474.405273,12117.72852,10802.57227,9868.25,9910.003906,8651.727539,9785.212891,12026.35059,0.335360000000037
687.50558 Da 360.74 s,688.51285,6.01,33848.75,31538.31445,27177.93945,34536.52344,38858.89844,43998.92578,40266.21875,40403.53516,41604.28125,43677.52344,35633.3125,38763.85547,43624.89063,34796.1875,37381.39063,36814.42578,35460.33984,37378.33594,44921.18359,38976.71484,44098.89453,0.512849999999958
206.14933 Da 359.73 s,207.15661,6,0,0,0,0,2751.179443,1679.932861,1334.168701,1699.03833,1201.445435,0,2198.568115,1491.20752,0,2169.923096,1447.331909,0,2993.931396,0,0,0,2159.120117,0.156610000000001
240.87634 Da 359.59 s,241.88361,5.99,3353.473633,0,3617.736816,0,1599.182617,1533.500122,2553.073975,2242.742432,0,0,2376.181152,1923.954102,1950.175415,1775.077026,0,2384.606445,1477.805298,1585.505859,1814.140381,1602.245361,1578.145386,0.883610000000004
303.28915 Da 359.32 s,304.29642,5.99,3596.7854,0,0,0,3477.602295,0,0,0,0,3231.55542,3048.594482,3250.577881,3196.612549,0,0,3647.352295,2849.190186,2915.705078,0,3236.402832,0,0.296420000000012
243.87528 Da 358.88 s,244.88256,5.98,3212.619629,3279.347168,2654.976807,0,0,0,0,2914.138184,0,2729.909912,3373.668457,2709.270264,0,0,2702.377441,2957.96875,2444.398682,2658.61499,0,0,0,0.882560000000012
100.06255 Da 359.73 s,101.06982,6,1276.230347,2898.504395,3699.497314,1797.44873,3459.734131,3203.405518,2589.78125,0,2180.224609,2658.699951,3760.263428,0,3190.467285,2345.35791,2089.317139,2759.730713,3751.737305,2596.150635,4396.087891,0,3312.919922,0.0698200000000071
390.33016 Da 360.23 s,391.33743,6,0,6555.125977,6626.802734,6150.922852,7864.150391,9463.00293,6079.521484,0,6444.655762,5970.456055,7675.48584,7024.673828,6792.213379,0,7890.011719,7916.256836,5339.598145,7964.802246,9819.880859,7083.402344,0,0.337429999999983
692.46144 Da 360.74 s,693.46872,6.01,9237.330078,8096.646484,6410.164063,9462.334961,9151.268555,10534.11328,9935.749023,9853.294922,10440.09375,8744.708984,7723.864746,10000.86133,12771.48047,8754.52832,9686.526367,7977.418457,9400.969727,9496.845703,11321.30176,8027.019043,10353.8125,0.468719999999962
968.68769 Da 359.66 s,485.35112,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.919556,0,0,0,0,2299.42334,2152.133545,1883.557495,0.35111999999998
336.19009 Da 359.20 s,337.19737,5.99,10793.76172,10239.77637,9787.256836,12762.36035,10991.12402,12423.6582,10354.48633,7464.512207,9775.355469,10397.85156,11796.98633,8602.605469,10267.50879,10932.93262,9248.483398,8581.043945,10159.27539,11469.88477,10222.32031,8895.047852,9551.788086,0.197369999999978
242.87467 Da 359.80 s,243.88195,6,15156.11133,16329.12207,16845.05664,11706.58008,9955.057617,10530.36621,13147.6416,8827.693359,11071.10059,12084.35254,11398.96875,8519.827148,10646.87988,0,0,11888.07617,11234.92383,10234.5625,10421.05664,8848.082031,9461.90332,0.881949999999989
449.40275 Da 359.77 s,450.41003,6,2799.999756,2548.168213,2456.371826,5017.950684,11444.38477,12197.8457,6614.240723,5580.691895,3562.956299,2959.313965,2384.333252,6332.206543,5642.26416,9276.704102,2545.633057,0,5182.768555,7150.491699,5447.431641,5821.926758,4092.022461,0.410030000000006
443.32515 Da 360.57 s,444.33243,6.01,0,0,0,0,7210.194824,0,6253.410156,6329.881348,0,0,6266.394531,0,0,0,7140.473145,0,6415.449707,6721.834473,0,6245.260742,0,0.332429999999988
132.09267 Da 359.12 s,133.09994,5.99,0,0,0,0,0,3236.219971,2994.76123,2323.460693,2328.55249,2409.692871,2300.487305,2173.120605,2364.813965,3184.197266,2500.303467,435.9647827,3399.651367,3158.625244,3009.268555,2212.839844,4339.396484,0.0999400000000037
1031.68816 Da 359.32 s,516.85135,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1899.593384,2488.262695,3474.794678,0,0,0,0,0,0,0.851350000000025
479.41312 Da 361.09 s,480.4204,6.02,27185.56055,26241.90039,24708.27344,0,24142.12695,0,25331.69336,26362.21094,0,22841.91602,25838.92383,0,28512.55469,0,31959.47461,0,0,0,24190.88281,0,24605.29688,0.420399999999972
503.30568 Da 359.32 s,504.31296,5.99,0,3186.349609,1875.148193,2615.707764,3585.17041,3714.172852,0,0,0,0,4609.062988,0,0,0,0,3271.705811,0,3908.271973,0,3608.997559,4388.640625,0.312959999999975
338.33451 Da 359.15 s,339.34179,5.99,2027.931519,3236.463379,2593.693848,4533.684082,1309.657471,2087.954834,6039.907227,5216.378906,5340.592773,2704.551514,2256.632324,2246.989258,2741.187256,2760.408447,1962.381836,2217.695557,2352.159424,1833.671021,1937.512451,2388.609131,1796.254028,0.341790000000003
556.33649 Da 359.13 s,557.34377,5.99,2123.706299,2733.562012,0,2720.343506,2863.427979,1891.997314,1924.732788,1785.298462,1353.932617,1585.083862,2155.968018,2818.139648,1636.147339,1843.592407,0,2324.865723,2770.835693,1889.750122,2328.605713,1716.919678,1498.214111,0.34376999999995
501.30332 Da 359.17 s,502.31059,5.99,40234.23828,38943.52734,35652.01172,37068.60547,41375.63281,39905.70703,38113.04688,36652.3125,35178.86719,36631.94141,36865.56641,36169.85156,36535.5625,35931.3125,38716.06641,37327.73828,36716.49609,38762.875,36916.53906,40044.12891,39147.74609,0.310589999999991
421.37188 Da 359.89 s,422.37915,6,41365.00781,35405.80078,0,0,0,0,42373.05078,42232.25781,0,0,0,0,0,0,44960.02344,0,45762.76953,0,0,0,0,0.379149999999981
509.38911 Da 360.95 s,510.39638,6.02,0,0,0,0,1662.566162,0,0,0,3548.694824,0,0,0,0,0,0,0,0,0,3617.496826,0,0,0.396380000000022
122.07224 Da 360.24 s,123.07951,6,9877.834961,11741.98926,11213.48633,10305.69434,14879.29395,12198.68359,10781.80176,0,9982.613281,9979.357422,11231.64648,11536.25098,9742.963867,9957.314453,9551.009766,11605.4873,9473.327148,10268.0459,11380.61621,10806.39063,11169.5,0.0795099999999991
759.56221 Da 359.59 s,760.56949,5.99,2102.156738,2023.174927,0,2671.880615,2731.46875,2800.106689,0,2936.087646,3202.377441,2600.951416,0,2515.465332,3527.707275,2562.59375,2777.92041,2233.798096,0,2724.369873,2479.210693,0,2957.167969,0.569489999999973
437.36672 Da 360.11 s,438.374,6,22320.04102,0,0,0,26260.49805,21960.48242,0,0,19518.70313,22049.12695,19287.08594,0,4272.677246,3795.974365,20716.0293,25719.19727,0,20159.23828,21772.13086,0,22367.31055,0.374000000000024
731.53164 Da 359.76 s,732.53891,6,6573.989258,7406.852539,6693.65332,8188.192383,9311.256836,9859.547852,9078.041016,6999.314453,9186.478516,10250.12598,9562.628906,8903.675781,12841.80664,8921.018555,10836.49512,9050.40332,9097.904297,9349.733398,13880.08105,10494.0752,10713.16406,0.538909999999987
123.07840 Da 360.58 s,124.08568,6.01,37681.8125,30695.37695,31335.57227,34256.69141,39204.26563,38850.76563,29673.33203,38498.71094,36653.5,33149.32031,39220.92578,37617.92578,29565.54102,32988.51172,38697.67969,37519.20703,43745.85547,39698.6875,35114.26172,36761.28516,38846.65234,0.0856799999999964
188.10313 Da 359.23 s,189.11041,5.99,2454.788818,2962.02002,2109.915039,2596.699951,0,2127.980957,946.5506592,1939.224854,1878.080933,0,2593.929443,1559.351196,2249.783936,1928.369873,2579.318604,3041.944336,3234.397949,2401.763672,3007.148193,2324.190918,3385.762451,0.110410000000002
441.33942 Da 358.65 s,442.3467,5.98,0,0,0,0,0,781.9351807,1180.554443,0,1709.494385,0,0,0,0,2986.392578,3447.105713,0,0,0,1986.692627,2206.331055,2325.708008,0.346699999999998
486.34890 Da 360.26 s,487.35617,6,12117.63379,10294.94727,9629.139648,0,10458.10254,0,12414.71289,9654.839844,13077.07813,10244.5,0,11986.36523,12305.36133,10897.9248,12326.6543,9995.542969,10818.88867,13555.19434,0,10420.14844,10666.92578,0.35617000000002
470.35326 Da 358.91 s,471.36054,5.98,0,1194.308472,0,1070.020874,4577.553223,3590.312988,2301.0979,1167.942627,0,0,0,0,2570.459229,3749.24585,0,0,0,2831.913818,0,2014.229126,1878.716187,0.360540000000015
325.36728 Da 360.76 s,326.37456,6.01,4180.822754,0,3025.857178,3747.208008,0,0,3979.27417,3697.464355,3357.586426,0,0,0,0,0,4686.37793,0,2901.665283,0,0,0,0,0.374559999999974
775.55727 Da 358.94 s,776.56455,5.98,1798.569824,0,1751.118164,0,2791.047363,0,0,0,0,1563.630127,1611.615356,2035.36499,0,0,0,1920.158203,1674.903687,0,0,0,0,0.564550000000054
246.15705 Da 359.50 s,247.16433,5.99,1603.3125,1837.295654,1760.189087,3042.346436,4426.263184,4203.688477,2811.363037,0,2174.943115,2705.807373,0,4054.970459,3299.241455,4325.991211,3182.684082,0,4264.863281,3683.17041,2807.888672,5097.266602,3735.900391,0.164330000000007
529.33450 Da 359.38 s,530.34177,5.99,1062956.875,1052660.875,994365.6875,1137168,1331402.25,1338102.25,1360155.875,1277831.625,1234913,1065917.125,1068380.125,1053304.5,1099113.375,1117587.625,970658.5625,1131545.25,1165523.625,1150208.5,1241938.375,1249778,1135301.375,0.341769999999997
