"Bucket label","RT","m/z","Formula","121523_Blank_expanded_gradient_73_1_6075","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6077","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6080","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6081","121523_Blank_expanded_gradient_73_1_6082","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6083","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6085","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6088","121523_Blank_expanded_gradient_73_1_6089","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6090","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6094","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6095"
"newJC1",,,,"Blank expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Blank expanded gradient","Coculture 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Blank expanded gradient","JC1 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient"
"615.37346 Da 436.78 s",7.279720,616.38058,"C31H49N7O6",0.0,0.0,14522.125,57431.3828125,67835.859375,15512.8525390625,0.0,0.0,0.0,0.0,13754.193359375,52861.8828125,58211.01171875,13317.9501953125,0.0,13207.3046875,0.0,57194.296875,54035.76953125,0.0,12401.6044921875
"837.43769 Da 436.39 s",7.273227,419.72651,"C36H56N17O5P",0.0,0.0,3709.434326171875,9853.4765625,17490.01953125,4706.59228515625,0.0,0.0,0.0,0.0,3610.851806640625,13446.7109375,14957.345703125,4782.9931640625,0.0,3688.68798828125,0.0,12230.482421875,18394.248046875,0.0,5024.07373046875
"372.16385 Da 437.92 s",7.298623,373.17111,"C9H25N8O6P",0.0,0.0,2171.53125,9237.439453125,9049.310546875,3200.13134765625,0.0,0.0,0.0,0.0,2387.926025390625,7773.57421875,10167.765625,2441.34423828125,0.0,2280.27685546875,0.0,7510.826171875,11767.125,0.0,3041.531982421875
"848.40454 Da 437.96 s",7.299318,425.20954,"C45H62N4O8P2",0.0,862.8379516601562,21459.833984375,60004.50390625,59572.61328125,24309.265625,0.0,0.0,0.0,1189.45068359375,24204.421875,54255.671875,63785.4765625,24922.296875,0.0,22133.119140625,950.60546875,49551.67578125,64344.87890625,0.0,23815.978515625
"582.31521 Da 437.91 s",7.298424,583.32249,"C34H42N6OS",0.0,821.1842651367188,21121.177734375,67831.6875,88803.4140625,23107.96875,0.0,0.0,0.0,1088.774169921875,20808.251953125,68588.734375,85420.671875,24333.1015625,0.0,21301.630859375,1006.0294799804688,68778.0546875,82952.9140625,0.0,23648.443359375
"506.25263 Da 436.51 s",7.275238,507.25991,"C28H34N4O5",0.0,0.0,5642.5673828125,18886.291015625,25670.234375,6384.03662109375,0.0,0.0,0.0,0.0,5768.61962890625,18061.806640625,26507.369140625,6377.0322265625,0.0,5540.0126953125,0.0,18455.330078125,23865.0625,0.0,6522.11279296875
"513.78479 Da 437.80 s",7.296627,514.79207,"C15H4BrCl5N2O3",0.0,0.0,2602.49853515625,6374.78271484375,7421.87353515625,1886.9327392578125,0.0,0.0,0.0,0.0,2122.843017578125,5900.3076171875,8037.61279296875,2246.08740234375,0.0,2029.3895263671875,0.0,7139.056640625,7853.49560546875,0.0,2220.469482421875
"729.36842 Da 437.79 s",7.296550,730.37570,"C26H44N21O3P",0.0,0.0,1573.6600341796875,5449.96435546875,5833.08447265625,1540.322021484375,0.0,0.0,0.0,0.0,1453.169677734375,5045.2607421875,5402.2236328125,1783.7158203125,0.0,1353.70556640625,0.0,4659.01513671875,6380.31201171875,0.0,1844.8721923828125
"198.13551 Da 437.93 s",7.298866,199.14279,"C10H18N2O2",0.0,0.0,2025.6610107421875,5403.7001953125,7615.8115234375,2005.113525390625,0.0,0.0,0.0,0.0,1806.6070556640625,5738.24609375,7465.2998046875,2125.187744140625,0.0,2016.32568359375,0.0,5439.85009765625,6807.41015625,0.0,1800.0357666015625
"454.25722 Da 438.35 s",7.305845,455.26450,"C25H34N4O4",0.0,0.0,997.1533813476562,2931.7783203125,2804.64990234375,0.0,0.0,0.0,0.0,0.0,851.1575317382812,2977.814697265625,3471.964111328125,888.7625122070312,0.0,935.369873046875,0.0,2271.04248046875,2678.1923828125,0.0,0.0
"1170.60792 Da 438.44 s",7.307338,586.31124,"C53H79N20O9P",0.0,0.0,2732.257080078125,10967.9228515625,12955.5947265625,3501.987060546875,0.0,0.0,0.0,0.0,2686.969482421875,9354.0458984375,13302.1572265625,3975.8642578125,0.0,3206.496337890625,0.0,9763.89453125,10794.498046875,0.0,4006.19140625
"229.10510 Da 436.62 s",7.277016,230.11237,"C9H15N3O4",0.0,525.7096557617188,8946.77734375,28318.27734375,44844.34375,11574.328125,0.0,0.0,0.0,732.5185546875,9263.451171875,29438.732421875,39586.6171875,11599.693359375,0.0,8875.1533203125,686.438232421875,29424.283203125,41033.6796875,0.0,11789.0576171875
"292.15251 Da 438.75 s",7.312507,293.15979,"C13H24O7",0.0,2864.573486328125,0.0,0.0,0.0,0.0,878.4401245117188,0.0,817.6246337890625,2830.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,2565.9091796875,0.0,0.0,845.7594604492188,0.0
"554.32134 Da 438.24 s",7.304050,555.32862,"C29H42N6O5",0.0,0.0,497.3865051269531,1697.380859375,2946.049560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.0380859375,585.72021484375,0.0,0.0,0.0,0.0,3100.53125,0.0,583.6137084960938
"426.26178 Da 437.87 s",7.297788,427.26905,"C24H34N4O3",0.0,0.0,0.0,2023.6455078125,0.0,797.3234252929688,0.0,0.0,0.0,0.0,0.0,2324.837646484375,3102.651123046875,0.0,0.0,0.0,0.0,1877.9818115234375,2534.019775390625,0.0,574.9198608398438
"582.31620 Da 438.12 s",7.301990,583.32348,"C30H42N6O6",0.0,0.0,4441.07373046875,16579.884765625,19410.423828125,4736.44921875,0.0,0.0,0.0,0.0,4162.06201171875,17212.0,18062.375,5124.92236328125,0.0,4510.44287109375,0.0,15220.8818359375,16230.865234375,0.0,5087.41748046875
"355.13916 Da 438.28 s",7.304699,356.14644,"C11H34BrNO4S",0.0,0.0,806.4406127929688,2490.9638671875,3567.505126953125,668.3698120117188,0.0,0.0,0.0,0.0,673.0806884765625,2543.910400390625,2806.395751953125,1342.88525390625,0.0,1077.9705810546875,0.0,2718.49560546875,2749.066162109375,0.0,1122.386474609375
"1125.60452 Da 436.73 s",7.278786,563.80954,"C42H85N19O13P2",0.0,0.0,0.0,6971.64697265625,7318.53857421875,2559.383544921875,0.0,0.0,0.0,0.0,1732.3681640625,6889.45751953125,8526.869140625,2483.48974609375,0.0,1826.41943359375,0.0,5790.9970703125,9242.4462890625,0.0,2529.41162109375
"1155.49070 Da 437.00 s",7.283382,578.75263,"C31H85K2N17O20P2",0.0,0.0,1545.2559814453125,0.0,5844.16015625,0.0,0.0,0.0,0.0,0.0,0.0,4770.88134765625,6072.81005859375,0.0,0.0,1676.414794921875,0.0,4314.53173828125,5282.79931640625,0.0,2172.974853515625
"500.31074 Da 437.13 s",7.285494,501.31801,"C30H44O6",0.0,0.0,4735.5908203125,16757.041015625,17592.76953125,4725.8251953125,0.0,0.0,0.0,0.0,5095.07763671875,15638.98828125,14388.3154296875,4588.10205078125,0.0,5087.14111328125,0.0,12016.4296875,16428.423828125,0.0,3998.317138671875
"341.17327 Da 437.66 s",7.294317,342.18055,"C19H23N3O3",0.0,0.0,1143.906494140625,3843.041259765625,5182.32763671875,1741.529052734375,0.0,0.0,0.0,0.0,1445.6690673828125,4755.97802734375,5455.63134765625,1661.4061279296875,0.0,1672.304931640625,0.0,5402.833984375,6446.974609375,0.0,1985.950439453125
"723.41556 Da 436.06 s",7.267638,724.42284,"C29H54N15O5P",0.0,0.0,909.804931640625,3355.38232421875,0.0,0.0,0.0,0.0,0.0,0.0,832.5005493164062,3991.76123046875,0.0,0.0,0.0,1009.4385986328125,0.0,2847.85107421875,0.0,0.0,0.0
"780.45132 Da 437.96 s",7.299314,781.45860,"C44H64N2O10",0.0,677.6959838867188,16494.8828125,53591.8984375,63841.46875,18099.98828125,0.0,0.0,0.0,730.4685668945312,16408.3671875,51440.2109375,62699.796875,18948.322265625,0.0,15935.640625,715.9625854492188,51070.21484375,62242.51953125,0.0,17988.794921875
"1121.55159 Da 436.35 s",7.272545,561.78307,"C52H80ClN9O16",0.0,0.0,9042.1328125,25896.666015625,32207.1640625,11051.39453125,0.0,0.0,0.0,0.0,9255.271484375,26276.490234375,0.0,0.0,0.0,9601.4326171875,0.0,26226.392578125,32809.98828125,0.0,11257.0673828125
"652.39293 Da 438.13 s",7.302174,653.40021,"C19H52N14O11",0.0,0.0,0.0,2804.68994140625,3566.228759765625,0.0,0.0,0.0,0.0,0.0,885.278564453125,3242.22802734375,3205.624755859375,1117.5224609375,0.0,849.30712890625,0.0,3533.93505859375,3291.444091796875,0.0,839.5327758789062
"1121.55177 Da 436.20 s",7.269991,561.78316,"C52H80ClN9O16",0.0,1732.147216796875,10126.1923828125,29623.263671875,39246.08203125,13171.9296875,0.0,0.0,0.0,0.0,10657.509765625,30943.537109375,38933.3046875,12661.2021484375,0.0,11138.65625,0.0,28714.763671875,37656.89453125,0.0,12692.4912109375
"974.46729 Da 438.33 s",7.305447,488.24092,"C26H69N22O12P3",0.0,0.0,0.0,3888.399169921875,4431.9560546875,1560.612548828125,0.0,0.0,0.0,0.0,1526.7552490234375,3442.19189453125,0.0,1342.4390869140625,0.0,1105.61376953125,0.0,3189.00146484375,3315.05322265625,0.0,0.0
"516.29371 Da 437.39 s",7.289884,517.30099,"C32H40N2O4",0.0,0.0,0.0,0.0,46077.5859375,11066.82421875,0.0,0.0,0.0,0.0,0.0,0.0,43453.48046875,11405.26171875,0.0,0.0,0.0,0.0,43408.34765625,0.0,10328.7138671875
"485.25042 Da 438.10 s",7.301598,486.25770,"C16H45Cl2N7OS2",0.0,0.0,792.5392456054688,3076.85595703125,3684.34130859375,670.2999267578125,0.0,0.0,0.0,0.0,768.6170654296875,1961.8626708984375,3071.283447265625,1015.029541015625,0.0,954.1134643554688,0.0,2407.18212890625,3222.268310546875,0.0,1202.0538330078125
"551.79160 Da 436.50 s",7.274938,552.79887,,0.0,0.0,1485.232177734375,6002.111328125,6403.11279296875,1842.4881591796875,0.0,0.0,0.0,0.0,1402.22314453125,4755.78564453125,6575.81005859375,1819.0904541015625,0.0,1745.734130859375,0.0,4859.3095703125,8237.796875,0.0,1934.5751953125
"500.31073 Da 436.44 s",7.273954,501.31801,"C25H44N2O8",0.0,0.0,0.0,0.0,2818.606689453125,0.0,0.0,0.0,0.0,0.0,0.0,3379.469482421875,3527.85986328125,0.0,0.0,0.0,0.0,2537.654541015625,2733.92138671875,0.0,0.0
"451.24251 Da 438.91 s",7.315202,452.24978,"C21H33N5O6",0.0,9290.064453125,0.0,0.0,0.0,0.0,3139.62890625,0.0,3216.493408203125,10818.1162109375,0.0,0.0,0.0,0.0,0.0,0.0,9927.67578125,0.0,0.0,3209.25,0.0
"234.13562 Da 436.41 s",7.273516,235.14290,"C13H18N2O2",0.0,0.0,840.0841674804688,3389.8125,3391.057861328125,1029.2803955078125,0.0,0.0,0.0,0.0,1141.3541259765625,2406.17724609375,3072.326904296875,852.8764038085938,0.0,829.2340087890625,0.0,3144.336181640625,4183.92529296875,0.0,1055.4678955078125
"652.39365 Da 437.88 s",7.297982,653.40093,"C32H44N16",0.0,0.0,3610.165283203125,14837.90625,15917.6279296875,4297.4111328125,0.0,0.0,0.0,0.0,3998.025146484375,13329.626953125,14308.3447265625,4555.09912109375,0.0,3733.29345703125,0.0,13089.41015625,17281.341796875,0.0,4639.90576171875
"608.33146 Da 436.51 s",7.275233,609.33873,"C29H36N16",0.0,0.0,2730.99609375,10280.25390625,12631.9248046875,3692.79296875,0.0,0.0,0.0,0.0,2765.280029296875,9504.2373046875,14172.8623046875,4187.88671875,0.0,3196.2802734375,0.0,10342.1162109375,16480.6953125,0.0,3796.046142578125
"608.33129 Da 436.73 s",7.278899,609.33857,"C22H62BrClN4O5S",0.0,0.0,679.8392333984375,1644.038330078125,1992.6123046875,659.038330078125,0.0,0.0,0.0,0.0,613.345458984375,2630.37939453125,1703.4132080078125,0.0,0.0,541.2666015625,0.0,2096.523193359375,2688.84765625,0.0,989.6728515625
"528.99181 Da 437.79 s",7.296543,529.99909,"C19H13Cl2N3O11",0.0,1859.01318359375,0.0,0.0,0.0,0.0,519.21142578125,0.0,539.5188598632812,1914.378662109375,0.0,0.0,0.0,0.0,0.0,0.0,1980.4571533203125,0.0,0.0,564.4182739257812,0.0
"69.05592 Da 438.04 s",7.300676,70.06319,,0.0,0.0,838.916015625,2296.637939453125,3037.015625,1020.1709594726562,0.0,0.0,0.0,0.0,0.0,3372.16162109375,2989.765869140625,0.0,0.0,768.8964233398438,0.0,2569.852783203125,0.0,0.0,752.763916015625
"471.28362 Da 437.80 s",7.296672,472.29089,"C21H38KN9O",0.0,0.0,1321.043212890625,3659.663818359375,5054.5146484375,1081.2882080078125,0.0,0.0,0.0,0.0,1299.669677734375,3140.48046875,4456.67431640625,1070.648193359375,0.0,1128.0115966796875,0.0,4259.42041015625,4920.275390625,0.0,1409.559326171875
"660.32429 Da 436.46 s",7.274408,661.33157,"C29H48N4O13",0.0,0.0,697.9378051757812,2181.19091796875,2828.837646484375,797.2662963867188,0.0,0.0,0.0,0.0,654.3264770507812,1890.7406005859375,2991.148193359375,644.4190673828125,0.0,550.236572265625,0.0,2461.171142578125,2980.494873046875,0.0,706.3963012695312
"1077.47132 Da 438.12 s",7.301988,539.74294,"C60H71NO17",0.0,0.0,5065.01708984375,11401.0009765625,13759.1943359375,4735.98876953125,0.0,0.0,0.0,0.0,5231.24755859375,10746.271484375,11436.7919921875,4910.076171875,0.0,4594.30029296875,0.0,11345.392578125,12256.9921875,0.0,5550.6279296875
"454.25751 Da 437.91 s",7.298424,455.26479,"C25H34N4O4",0.0,0.0,4695.62060546875,13576.0556640625,17626.666015625,4690.1845703125,0.0,0.0,0.0,0.0,4453.5693359375,13428.1611328125,16777.373046875,5130.04833984375,0.0,4433.607421875,0.0,13668.28125,16815.83984375,0.0,4503.01318359375
"170.14048 Da 437.91 s",7.298445,171.14776,"C9H18N2O",0.0,0.0,992.5457153320312,2668.59375,4210.701171875,854.462646484375,0.0,0.0,0.0,0.0,1033.8804931640625,3558.9228515625,4304.705078125,1174.6993408203125,0.0,1131.64990234375,0.0,3063.149169921875,3005.013427734375,0.0,1371.093505859375
"496.26374 Da 436.38 s",7.272998,497.27101,"C16H37N10O6P",0.0,0.0,2000.4381103515625,6162.52783203125,8555.6943359375,2199.724853515625,0.0,0.0,0.0,0.0,1996.09423828125,7814.337890625,10139.517578125,2760.969970703125,0.0,1906.638427734375,0.0,7052.21875,10129.7802734375,0.0,2646.227783203125
"1038.44758 Da 436.30 s",7.271674,520.23107,"C35H59N24O12P",0.0,0.0,1675.1650390625,4965.24755859375,6078.52099609375,2175.472900390625,0.0,0.0,0.0,0.0,1635.832275390625,4279.12060546875,4620.115234375,2100.46826171875,0.0,1620.37060546875,0.0,4472.671875,4814.9521484375,0.0,1708.467529296875
"593.31615 Da 436.43 s",7.273895,594.32343,"C27H43N7O8",0.0,451.0859680175781,6627.15625,22699.392578125,30323.884765625,8419.373046875,0.0,0.0,0.0,530.1880493164062,7039.12939453125,23210.8515625,30869.177734375,8689.4599609375,0.0,6710.41943359375,444.650634765625,22286.1328125,29559.224609375,0.0,8753.6259765625
"870.46202 Da 436.49 s",7.274781,871.46929,"C49H68N4O6P2",0.0,0.0,6856.1201171875,23004.6484375,30478.279296875,8155.5654296875,0.0,0.0,0.0,402.697509765625,6941.1796875,21428.755859375,31827.587890625,8883.5634765625,0.0,7638.88037109375,360.68359375,23074.83203125,27683.54296875,0.0,8560.58203125
"529.28886 Da 436.00 s",7.266690,530.29614,,0.0,0.0,0.0,5370.5146484375,11233.0869140625,0.0,0.0,0.0,0.0,0.0,0.0,5147.96875,0.0,0.0,0.0,0.0,0.0,5056.86962890625,0.0,0.0,0.0
"780.45220 Da 437.93 s",7.298870,781.45947,"C44H64N2O10",0.0,0.0,3360.014892578125,11862.990234375,13738.4248046875,3619.095458984375,0.0,0.0,0.0,0.0,3264.60791015625,11218.80078125,13416.240234375,4231.18994140625,0.0,3807.171875,0.0,11794.9140625,12440.2763671875,0.0,3844.052978515625
"553.77235 Da 438.96 s",7.315989,554.77963,"C11H8BrCl2K3N6S2",0.0,0.0,0.0,2430.37060546875,4719.5576171875,1539.3297119140625,0.0,0.0,0.0,0.0,0.0,0.0,3014.1640625,1585.0086669921875,0.0,0.0,0.0,0.0,3376.245849609375,0.0,1084.37158203125
"723.41518 Da 441.89 s",7.364854,724.42151,"C32H58N11O4PS",0.0,0.0,32223.306640625,122475.015625,144350.234375,31852.88671875,0.0,0.0,0.0,0.0,29665.8359375,121368.0234375,129480.2265625,31251.6640625,0.0,27721.451171875,0.0,108595.140625,120413.5859375,0.0,27700.705078125
"494.30955 Da 441.97 s",7.366212,495.31683,"C25H42N4O6",0.0,0.0,7502.96044921875,22741.42578125,28279.6328125,6641.16064453125,0.0,0.0,0.0,0.0,6587.39306640625,21506.173828125,23907.443359375,6509.0107421875,0.0,6522.61376953125,0.0,21763.041015625,21215.015625,0.0,6301.57568359375
"1372.64926 Da 440.49 s",7.341533,687.33191,"C55H86N30O7P2S",0.0,1894.3619384765625,58567.79296875,187939.84375,230943.515625,60487.23828125,618.4525756835938,0.0,0.0,2386.16552734375,59557.9609375,191747.703125,225469.5625,64247.76171875,0.0,56718.93359375,2388.83154296875,188410.5,230342.53125,701.663818359375,62266.63671875
"494.30987 Da 441.95 s",7.365766,495.31715,"C22H34N14",0.0,0.0,1955.0882568359375,5875.556640625,6076.4990234375,1856.538818359375,0.0,0.0,0.0,0.0,1630.96923828125,4862.2119140625,5762.7998046875,1752.7962646484375,0.0,1882.85400390625,0.0,5293.1435546875,4816.42236328125,0.0,1603.8572998046875
"1410.59977 Da 440.61 s",7.343477,706.30716,"C51H66N42O9",0.0,0.0,1923.5679931640625,3689.04248046875,5378.3125,2017.8690185546875,0.0,0.0,0.0,0.0,1741.0341796875,5157.06689453125,5333.8759765625,1887.0340576171875,0.0,1600.702392578125,0.0,4300.35498046875,4333.93603515625,0.0,1982.3551025390625
"488.29904 Da 441.65 s",7.360869,489.30632,"C26H40N4O5",0.0,0.0,2321.7099609375,8225.884765625,9758.181640625,2024.903564453125,0.0,0.0,0.0,0.0,2776.43212890625,8258.1435546875,8143.888671875,2422.834716796875,0.0,2177.404052734375,0.0,8665.8330078125,8177.47900390625,0.0,2292.228515625
"571.33623 Da 439.12 s",7.318597,572.34351,"C21H55N3O10P2",0.0,0.0,1579.0377197265625,5297.6318359375,0.0,0.0,0.0,0.0,0.0,0.0,1182.19140625,5522.486328125,0.0,0.0,0.0,1358.7913818359375,0.0,5940.29248046875,0.0,0.0,0.0
"1219.62987 Da 441.86 s",7.364380,610.82221,"C62H69N29",0.0,0.0,821.4291381835938,2699.557373046875,4900.6806640625,617.8155517578125,0.0,0.0,0.0,0.0,820.7493896484375,2518.560302734375,3533.51953125,992.0604858398438,0.0,809.6795654296875,0.0,2522.6279296875,3912.58935546875,0.0,994.7391967773438
"439.24258 Da 440.58 s",7.342990,440.24986,"C14H34N9O5P",0.0,0.0,962.8046875,3952.7333984375,3677.59033203125,1198.14404296875,0.0,0.0,0.0,0.0,1176.5684814453125,3387.7646484375,4353.11181640625,1265.3248291015625,0.0,1236.6728515625,0.0,3571.576171875,4755.26953125,0.0,1344.641845703125
"592.35681 Da 440.28 s",7.337961,593.36409,"C33H52O9",0.0,0.0,760.0342407226562,3676.365234375,2500.98095703125,361.2399597167969,0.0,0.0,0.0,0.0,776.2046508789062,2890.708740234375,1604.33447265625,0.0,0.0,625.1871948242188,0.0,2357.489013671875,925.4902954101562,0.0,0.0
"1394.63193 Da 440.55 s",7.342582,698.32324,"C60H85KN28O6P2",0.0,0.0,6421.81494140625,17240.0,21392.83984375,6518.0283203125,0.0,0.0,0.0,0.0,6458.4482421875,18010.873046875,20663.697265625,7469.853515625,0.0,6974.0078125,0.0,18414.2265625,21415.27734375,0.0,7067.658203125
"1410.59921 Da 440.61 s",7.343470,471.20701,"C68H82N16O18",0.0,0.0,1913.6490478515625,4669.16064453125,6466.04931640625,2508.821533203125,0.0,0.0,0.0,0.0,2425.43017578125,5105.634765625,5943.03466796875,2563.882568359375,0.0,1984.365966796875,0.0,4266.51123046875,5452.16748046875,0.0,2127.609130859375
"395.24149 Da 441.95 s",7.365758,396.24877,"C18H38NO6P",0.0,0.0,1669.7080078125,5541.68896484375,5740.328125,1467.5589599609375,0.0,0.0,0.0,0.0,1326.9326171875,4989.58203125,5183.087890625,1608.7862548828125,0.0,1639.7911376953125,0.0,4995.09814453125,4731.70654296875,0.0,1473.75048828125
"618.26133 Da 440.72 s",7.345394,619.26861,"C20H55Cl4N4O6P",0.0,0.0,418.9436340332031,1642.58740234375,1969.1912841796875,572.8228759765625,0.0,0.0,0.0,0.0,498.3447570800781,1934.9866943359375,1870.708984375,574.9067993164062,0.0,334.50738525390625,0.0,1418.862060546875,1807.572265625,0.0,453.9281311035156
"447.23671 Da 441.51 s",7.358457,448.24398,"C15H39N5O6P2",0.0,0.0,1115.1824951171875,3599.400146484375,0.0,0.0,0.0,0.0,0.0,0.0,650.5902099609375,2918.86376953125,0.0,0.0,0.0,746.8065795898438,0.0,2507.821533203125,0.0,0.0,0.0
"601.30995 Da 439.94 s",7.332317,602.31722,"C16H48N11O9PS",0.0,0.0,732.1781616210938,2770.58056640625,4137.361328125,814.44775390625,0.0,0.0,0.0,0.0,651.0120849609375,2319.694580078125,3606.72998046875,908.0211181640625,0.0,754.8826904296875,0.0,2554.859619140625,4202.5439453125,0.0,849.2925415039062
"1425.56225 Da 440.56 s",7.342627,713.78840,"C76H68N25O4P",0.0,0.0,0.0,6296.18994140625,0.0,2794.564208984375,0.0,0.0,0.0,0.0,2607.65673828125,0.0,7327.9150390625,2819.355712890625,0.0,2856.436279296875,0.0,6957.84716796875,7586.47900390625,0.0,3190.765380859375
"621.28304 Da 440.48 s",7.341397,622.29032,"C31H40N7O5P",0.0,0.0,1128.5269775390625,3668.720703125,7203.94873046875,1533.2510986328125,0.0,0.0,0.0,0.0,1161.953857421875,4431.26123046875,6387.787109375,1563.9112548828125,0.0,1162.954345703125,0.0,4811.83447265625,6170.15478515625,0.0,1394.2762451171875
"527.30863 Da 441.28 s",7.354584,528.31591,"C27H50BrN3O2",0.0,0.0,344.221923828125,1646.4609375,1858.33447265625,0.0,0.0,0.0,0.0,0.0,387.8572998046875,1752.197021484375,1595.2469482421875,0.0,0.0,483.4776916503906,0.0,2081.2529296875,1529.777587890625,0.0,0.0
"537.31484 Da 442.90 s",7.381589,538.32182,"C22H39N11O5",0.0,0.0,443.419921875,2837.91162109375,3388.73291015625,803.0335693359375,0.0,0.0,0.0,0.0,659.8011474609375,2366.030517578125,3454.905517578125,774.5144653320312,0.0,794.2982177734375,0.0,2384.989013671875,3206.904052734375,0.0,836.92041015625
"660.32529 Da 442.54 s",7.375627,661.33257,"C29H48N4O13",0.0,0.0,0.0,1179.88818359375,1659.9794921875,419.7794189453125,0.0,0.0,0.0,0.0,0.0,1026.4974365234375,1607.36279296875,388.5554504394531,0.0,0.0,0.0,1075.772705078125,1538.3953857421875,0.0,0.0
"483.26840 Da 443.29 s",7.388131,484.27568,"C25H41NO6S",0.0,0.0,0.0,999.2368774414062,1226.972412109375,0.0,0.0,0.0,0.0,0.0,0.0,777.5388793945312,1512.986572265625,0.0,0.0,0.0,0.0,1011.083984375,1249.9447021484375,0.0,0.0
"729.40637 Da 442.86 s",7.380980,730.41365,"C41H55N5O7",0.0,0.0,0.0,1158.484130859375,1626.8704833984375,0.0,0.0,0.0,0.0,0.0,0.0,1025.5543212890625,1500.7591552734375,0.0,0.0,0.0,0.0,1034.840087890625,1710.960205078125,0.0,439.0345764160156
"484.26778 Da 443.47 s",7.391095,485.27505,"C25H40O9",0.0,0.0,593.163818359375,2061.000244140625,2508.170654296875,568.8614501953125,0.0,0.0,0.0,0.0,595.3719482421875,2153.210693359375,2231.84716796875,586.009765625,0.0,481.3456726074219,0.0,1955.7996826171875,2459.032470703125,0.0,589.486328125
"1117.57919 Da 443.47 s",7.391091,559.79687,"C56H90N5O12P3",0.0,0.0,530.9138793945312,1686.8653564453125,2298.72412109375,619.85009765625,0.0,0.0,0.0,0.0,642.2329711914062,1691.7835693359375,2034.5853271484375,701.894287109375,0.0,573.964599609375,0.0,1872.7440185546875,2251.85888671875,0.0,567.6044311523438
"505.07938 Da 443.43 s",7.390579,506.08666,"C25H16KN5O5",0.0,1550.506591796875,0.0,0.0,0.0,0.0,544.45166015625,0.0,391.82611083984375,1993.7620849609375,0.0,0.0,0.0,0.0,0.0,0.0,1878.06884765625,0.0,0.0,0.0,0.0
"607.30164 Da 442.65 s",7.377427,608.30892,"C31H51BrClN5",0.0,0.0,0.0,0.0,1253.7059326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.1422119140625,0.0,0.0,0.0,0.0,0.0,1347.9617919921875,0.0,0.0
"1095.59693 Da 443.33 s",7.388817,548.80574,"C53H91N7O11P2S",0.0,0.0,1408.4964599609375,4068.114501953125,5609.33935546875,1776.5960693359375,0.0,0.0,0.0,0.0,0.0,3988.423095703125,5424.861328125,1719.0106201171875,0.0,1386.6756591796875,0.0,4213.37451171875,5201.72705078125,0.0,1475.76123046875
"561.35135 Da 443.97 s",7.399464,562.35863,"C26H39N15",0.0,3299.642822265625,0.0,0.0,0.0,0.0,952.7905883789062,0.0,950.4938354492188,3464.017822265625,0.0,0.0,0.0,0.0,0.0,0.0,3798.180908203125,0.0,0.0,878.989501953125,0.0
"584.38932 Da 444.30 s",7.405014,585.39660,"C20H58N8O7P2",0.0,1358.070068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.506103515625,0.0,0.0,0.0,0.0,0.0,0.0,1432.517822265625,0.0,0.0,0.0,0.0
"1145.61309 Da 445.00 s",7.416682,573.81382,"C55H71N25O4",0.0,0.0,0.0,1282.917724609375,1717.1656494140625,0.0,0.0,0.0,0.0,0.0,0.0,989.3280639648438,1563.7611083984375,0.0,0.0,0.0,0.0,1015.8466186523438,1386.4705810546875,0.0,0.0
